Sonitpur,306,4907.0,0.0,1314.0,362.0,115.0,38.0,19.0,12.0,7.0,6.0,5.0,5.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Golaghat,313,2250.0,0.0,1445.0,349.0,92.0,37.0,26.0,25.0,17.0,18.0,17.0,10.0,11.0,7.0,5.0,7.0,8.0,8.0,10.0,5.0,7.0,6.0,4.0,4.0,10.0,3.0,3.0,2.0,0,0,0,0
Karbi Anglong,314,12626.0,1.0,696.0,94.0,51.0,20.0,12.0,11.0,9.0,4.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
Nagaon,305,2686.0,0.0,1865.0,450.0,64.0,34.0,25.0,15.0,15.0,9.0,6.0,5.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0
Marigaon,304,1550.0,0.0,339.0,62.0,25.0,18.0,5.0,6.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaintia Hills,299,4505.0,0.0,282.0,72.0,20.0,14.0,4.0,7.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dima Hasao,315,5961.0,0.0,225.0,83.0,33.0,15.0,15.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dimapur,265,618.0,0.0,254.0,43.0,27.0,21.0,14.0,10.0,6.0,6.0,7.0,7.0,3.0,9.0,1.0,5.0,3.0,1.0,4.0,2.0,1.0,4.0,3.0,1.0,1.0,0,0,0,0,0,0,0
Peren,271,2134.0,0.0,116.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kohima,270,1688.0,0.0,146.0,28.0,11.0,7.0,9.0,6.0,3.0,4.0,6.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wokha,264,1953.0,0.0,101.0,31.0,7.0,9.0,4.0,6.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phek,266,2611.0,0.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zunheboto,263,1580.0,0.0,53.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mokokchung,262,1875.0,1.0,161.0,38.0,9.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Longleng,268,705.0,0.0,27.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiphire,269,1474.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senapati,272,4137.0,0.0,322.0,29.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukhrul,279,5643.0,0.0,79.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamenglong,273,5353.0,0.0,34.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Imphal East,278,217.0,0.0,450.0,260.0,60.0,36.0,16.0,19.0,18.0,7.0,13.0,6.0,8.0,6.0,6.0,6.0,6.0,1.0,4.0,6.0,7.0,0.0,3.0,4.0,5.0,4.0,3.0,5.0,4.0,3.0,0,0
Chandel,280,3978.0,0.0,83.0,13.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thoubal,276,348.0,0.0,385.0,124.0,34.0,21.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bishnupur,275,224.0,0.0,289.0,77.0,24.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Churachandpur,274,5677.0,1.0,132.0,28.0,12.0,8.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Champhai,284,4144.0,0.0,89.0,21.0,11.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aizawl,283,4366.0,0.0,230.0,64.0,21.0,15.0,5.0,8.0,9.0,3.0,3.0,4.0,2.0,3.0,5.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,0.0,1.0,4.0,1.0,1.0,0,0,0,0,0
Serchhip,285,1369.0,0.0,85.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mamit,281,3770.0,0.0,83.0,14.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolasib,282,1574.0,0.0,111.0,23.0,10.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hailakandi,318,1107.0,0.0,521.0,17.0,29.0,10.0,6.0,9.0,4.0,5.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karimganj,317,1530.0,0.0,742.0,42.0,33.0,10.0,11.0,13.0,4.0,4.0,4.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cachar,316,3229.0,1.0,1406.0,56.0,71.0,10.0,18.0,15.0,11.0,6.0,9.0,6.0,4.0,5.0,3.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
Imphal West,277,331.0,0.0,33.0,10.0,6.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ri Bhoi,297,2629.0,0.0,278.0,141.0,67.0,5.0,11.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Khasi Hills,298,2784.0,0.0,439.0,204.0,65.0,26.0,17.0,7.0,8.0,7.0,5.0,5.0,4.0,6.0,4.0,2.0,4.0,1.0,4.0,4.0,3.0,2.0,5.0,0.0,4.0,2.0,3.0,3.0,2.0,3.0,0,0
West Khasi Hills,296,6578.0,0.0,136.0,36.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Tripura,289,1578.0,0.0,1087.0,452.0,261.0,119.0,78.0,53.0,39.0,22.0,11.0,10.0,11.0,6.0,5.0,12.0,8.0,3.0,6.0,5.0,5.0,8.0,6.0,5.0,5.0,6.0,4.0,4.0,5.0,4.0,4.0,2.0
Dhalai,291,2465.0,0.0,275.0,85.0,26.0,19.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Tripura,292,1758.0,0.0,658.0,71.0,56.0,14.0,16.0,16.0,11.0,4.0,1.0,2.0,4.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Tripura,290,2757.0,0.0,940.0,160.0,65.0,33.0,11.0,15.0,8.0,6.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Garo Hills,295,2324.0,0.0,104.0,46.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Garo Hills,294,3373.0,1.0,293.0,88.0,25.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Garo Hills,293,3842.0,0.0,373.0,53.0,15.0,14.0,5.0,6.0,7.0,4.0,2.0,4.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhubri,301,2439.0,0.0,395.0,72.0,38.0,15.0,9.0,3.0,4.0,4.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goalpara,302,1771.0,1.0,685.0,104.0,22.0,9.0,7.0,4.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bongaigaon,319,743.0,0.0,495.0,82.0,29.0,5.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chirang,320,1808.0,0.0,253.0,66.0,32.0,14.0,9.0,12.0,3.0,8.0,3.0,7.0,7.0,7.0,4.0,4.0,5.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,1.0,2.0,0,0,0,0,0,0
Kokrajhar,300,3341.0,0.0,630.0,97.0,36.0,20.0,8.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barpeta,303,2295.0,0.0,511.0,121.0,49.0,19.0,10.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baksa,324,2855.0,0.0,239.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kamrup,321,2305.0,0.0,934.0,313.0,80.0,44.0,28.0,17.0,11.0,3.0,8.0,2.0,6.0,5.0,3.0,1.0,5.0,5.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0
Kamrup Metropolitan,322,646.0,0.0,423.0,137.0,74.0,40.0,25.0,20.0,12.0,12.0,12.0,12.0,5.0,7.0,10.0,6.0,9.0,5.0,12.0,7.0,12.0,7.0,3.0,8.0,4.0,9.0,11.0,10.0,9.0,14.0,3.0,0
