Sangrur,53,4729.0,114.0
Barnala,54,1971.0,35.0
Moga,42,3129.0,49.0
Bathinda,46,4431.0,113.0
Faridkot,45,1900.0,65.0
Mansa,47,2947.0,22.0
Fatehabad,78,3162.0,60.0
Sirsa,79,5602.0,81.0
Hisar,80,5455.0,156.0
Mahendragarh,84,2523.0,30.0
Jhunjhunun,103,7725.0,89.0
Churu,102,18310.0,108.0
Sikar,111,10016.0,96.0
Hanumangarh,100,13187.0,88.0
Bikaner,101,39832.0,159.0
Ganganagar,99,14175.0,121.0
Muktsar,44,3429.0,84.0
Firozpur,43,6862.0,182.0
Amritsar,49,3404.0,214.0
Gurdaspur,35,4794.0,129.0
Tarn Taran,50,3219.0,44.0
Kapurthala,36,2200.0,65.0
Jalandhar,37,3309.0,224.0
Hoshiarpur,38,4372.0,41.0
Kathua,7,2957.0,23.0
Samba,22,1199.0,4.0
Jammu,21,2390.0,188.0
Udhampur,19,2998.0,15.0
Doda,16,2793.0,0
Ramban,17,1504.0,0
Reasi,20,3016.0,10.0
Jaisalmer,114,50342.0,26.0
Jodhpur,113,29631.0,243.0
Nagaur,112,23026.0,107.0
Barmer,115,36762.0,53.0
Pali,118,15919.0,64.0
Jalor,116,13809.0,12.0
Sirohi,117,6407.0,35.0
Udaipur,130,15056.0,138.0
Banas Kantha,469,13406.0,41.0
Kachchh,468,53437.0,231.0
Jamnagar,477,13405.0,281.0
Porbandar,478,2729.0,51.0
Rajkot,476,13789.0,315.0
Junagadh,479,9422.0,163.0
Amreli,480,9797.0,94.0
Surendranagar,475,13205.0,96.0
Bhavnagar,481,10329.0,192.0
Ahmadabad,474,9666.0,436.0
Patan,470,7177.0,30.0
Mahesana,471,5438.0,125.0
Gandhinagar,473,2504.0,201.0
Sabar Kantha,472,9088.0,34.0
Dungarpur,124,4790.0,8.0
Kheda,483,5000.0,41.0
Panch Mahals,484,6489.0,30.0
Vadodara,486,8989.0,272.0
Anand,482,3620.0,59.0
Bharuch,488,6078.0,507.0
Narmada,487,3143.0,0
Nandurbar,497,7308.0,24.0
Alirajpur,465,4135.0,2.0
Jhabua,464,4340.0,11.0
Dohad,485,4457.0,14.0
Banswara,125,5684.0,26.0
Ratlam,434,6076.0,63.0
Dhar,438,10211.0,62.0
Barwani,441,6804.0,20.0
West Nimar,440,9929.0,29.0
Indore,439,4415.0,297.0
East Nimar,466,9237.0,34.0
Dewas,437,8416.0,68.0
Ujjain,435,7643.0,102.0
Sehore,445,8054.0,37.0
Shajapur,436,7993.0,29.0
Rajgarh,442,7748.0,26.0
Mandsaur,433,7183.0,33.0
Pratapgarh,131,5493.0,4.0
Jhalawar,129,7977.0,32.0
Kota,127,6806.0,217.0
Baran,128,8739.0,29.0
Chittaurgarh,126,9700.0,91.0
Neemuch,432,5282.0,31.0
Rajsamand,123,6135.0,30.0
Bhilwara,122,13453.0,63.0
Ajmer,119,10857.0,221.0
Jaipur,110,14083.0,441.0
Tonk,120,9389.0,36.0
Dausa,109,4515.0,32.0
Sawai Madhopur,108,6484.0,40.0
Bundi,121,7166.0,38.0
Sheopur,418,8466.0,13.0
Shivpuri,423,13477.0,32.0
Guna,458,7927.0,67.0
Gwalior,421,6594.0,159.0
Morena,419,6455.0,33.0
Dhaulpur,106,3929.0,21.0
Karauli,107,6414.0,26.0
Bharatpur,105,6589.0,44.0
Mathura,145,4231.0,179.0
Mahamaya Nagar,144,2293.0,26.0
Agra,146,5032.0,190.0
Bhind,420,5776.0,34.0
Firozabad,147,3081.0,52.0
Etah,201,3286.0,16.0
Kansiram Nagar,202,2580.0,2.0
Shahjahanpur,152,6082.0,41.0
Farrukhabad,159,2818.0,28.0
Mainpuri,148,3531.0,9.0
Etawah,161,3013.0,23.0
Kannauj,160,2708.0,1.0
Auraiya,162,2552.0,67.0
Jalaun,165,5911.0,26.0
Datia,422,2418.0,24.0
Tikamgarh,424,6485.0,20.0
Jhansi,166,6462.0,85.0
Lalitpur,167,6462.0,14.0
Hamirpur,168,5510.0,0
Mahoba,169,3706.0,0
Chhatarpur,425,11092.0,46.0
Sagar,427,12896.0,71.0
Damoh,428,9337.0,37.0
Raisen,446,10446.0,30.0
Vidisha,443,9271.0,26.0
Ashoknagar,459,6054.0,7.0
Bhopal,444,3126.0,272.0
Harda,448,4149.0,12.0
Hoshangabad,449,8229.0,52.0
Betul,447,12408.0,28.0
Chhindwara,455,14490.0,41.0
Narsimhapur,452,6365.0,20.0
Jabalpur,451,6158.0,170.0
Seoni,456,10918.0,19.0
Mandla,454,9453.0,12.0
Balaghat,457,11520.0,17.0
Dindori,453,7222.0,0
Katni,450,6375.0,65.0
Umaria,431,5812.0,0.0
Panna,426,9028.0,13.0
Satna,429,9503.0,61.0
Banda,170,5836.0,18.0
Chitrakoot,171,3967.0,4.0
Shahdol,460,7194.0,46.0
Sidhi,462,6077.0,6.0
Rewa,430,8027.0,49.0
Kaushambi,174,2573.0,34.0
Allahabad,175,6546.0,149.0
Sant Ravi Das Nagar(bhadohi),198,1287.0,15.0
Mirzapur,199,5776.0,32.0
Singrauli,463,7195.0,164.0
Koriya,400,8298.0,26.0
Anuppur,461,4734.0,11.0
Kabeerdham,407,5316.0,0
Bilaspur,406,10427.0,55.0
Korba,404,8035.0,176.0
Surguja,401,19942.0,25.0
Sonbhadra,200,8407.0,151.0
Garhwa,346,5244.0,0
Jashpur,402,7349.0,0
Raigarh,403,8786.0,28.0
Gumla,366,6795.0,0
Simdega,367,4781.0,0
Sundargarh,374,11842.0,131.0
Ranchi,364,6120.0,60.0
Lohardaga,356,1884.0,0
Latehar,359,5424.0,0
Chatra,347,4788.0,1.0
Palamu,358,5652.0,0
Rohtas,234,4953.0,0
Kaimur (bhabua),233,4309.0,0
Aurangabad,235,4213.0,0
Gaya,236,6341.0,24.0
Bhojpur,231,3065.0,0
Arwal,240,858.0,0
Jehanabad,239,1200.0,0
Patna,230,3953.0,122.0
Buxar,232,2207.0,0
Ghazipur,195,4370.0,6.0
Chandauli,196,3222.0,41.0
Varanasi,197,1816.0,184.0
Jaunpur,194,5199.0,23.0
Pratapgarh,173,4763.0,25.0
Azamgarh,191,5522.0,18.0
Ambedkar Nagar,178,3012.0,0
Sultanpur,179,5718.0,23.0
Faizabad,177,3506.0,65.0
Basti,185,3739.0,27.0
Gonda,183,5251.0,32.0
Sant Kabir Nagar,186,2088.0,0
Gorakhpur,188,4243.0,92.0
Maharajganj,187,3779.0,0
Kushinagar,189,3764.0,0
Deoria,190,3312.0,14.0
Mau,192,2181.0,13.0
Ballia,193,3887.0,4.0
Siwan,218,2881.0,0
Saran (chhapra),219,3410.0,10.0
Muzaffarpur,216,4096.0,27.0
Gopalganj,217,2657.0,0
Purba Champaran,204,5189.0,0.0
Pashchim Champaran,203,6859.0,0
Siddharth Nagar,184,3714.0,0
Balrampur,182,4351.0,8.0
Shrawasti,181,3285.0,0
Bahraich,180,5674.0,8.0
Kheri,153,10110.0,6.0
Sitapur,154,7569.0,13.0
Bara Banki,176,4932.0,11.0
Lucknow,157,2651.0,259.0
Hardoi,155,7849.0,37.0
Rae Bareli,158,5943.0,61.0
Fatehpur,172,5399.0,8.0
Unnao,156,5905.0,48.0
Kanpur Nagar,164,3467.0,143.0
Kanpur Dehat,163,4184.0,0
Pilibhit,151,4759.0,5.0
Bageshwar,63,2856.0,0
Champawat,65,2191.0,0
Pithoragarh,62,9643.0,0
North,241,5610.0,0
East,244,880.0,0
Jalpaiguri,328,7505.0,39.0
Koch Bihar,329,4409.0,7.0
Darjiling,327,3312.0,37.0
South,243,780.0,0
West,242,1394.0,0
Kishanganj,210,2514.0,0
Uttar Dinajpur,330,4111.0,6.0
Purnia,211,4181.0,20.0
Katihar,212,3942.0,12.0
Araria,209,3647.0,0
Madhubani,207,4479.0,0
Sitamarhi,206,3035.0,0
Darbhanga,215,2949.0,15.0
Sheohar,205,376.0,0
Vaishali,220,2532.0,3.0
Samastipur,221,3756.0,0
Begusarai,222,2455.0,43.0
Khagaria,223,1926.0,0
Saharsa,214,2186.0,0
Supaul,208,3118.0,0
Madhepura,213,2379.0,0
Bhagalpur,224,3197.0,55.0
Sahibganj,352,2808.0,0
Godda,351,2873.0,0
Banka,225,3986.0,0
Pakur,353,2327.0,0
Dumka,362,4823.0,0
Jamtara,363,2296.0,5.0
Deoghar,350,3099.0,21.0
Jamui,238,3913.0,0
Giridih,349,6382.0,12.0
Munger,226,1832.0,8.0
Lakhisarai,227,1633.0,0
Sheikhpura,228,823.0,0
Nawada,237,3188.0,0
Nalanda,229,3000.0,4.0
Kodarma,348,3179.0,0
Hazaribagh,360,4470.0,5.0
Dhanbad,354,2323.0,358.0
Bokaro,355,3322.0,168.0
Puruliya,340,7870.0,29.0
Ramgarh,361,1549.0,61.0
Khunti,365,3432.0,0
Pashchimi Singhbhum,368,8802.0,0
Saraikela-kharsawan,369,3208.0,58.0
Purbi Singhbhum,357,4229.0,111.0
Pashchim Medinipur,344,11734.0,79.0
Bankura,339,8674.0,65.0
Barddhaman,335,8270.0,513.0
Birbhum,334,5736.0,55.0
Hugli,338,3622.0,169.0
Haora,341,1494.0,72.0
North 24 Parganas,337,6537.0,179.0
Nadia,336,4661.0,60.0
Kolkata,342,2.0,55.0
South 24 Parganas,343,6456.0,153.0
Murshidabad,333,6707.0,54.0
Maldah,332,4249.0,11.0
Dakshin Dinajpur,331,2799.0,0
Purba Medinipur,345,4831.0,102.0
Ganjam,388,10346.0,40.0
Puri,387,4338.0,27.0
Khordha,386,3179.0,105.0
Nayagarh,385,4802.0,0
Cuttack,381,4659.0,143.0
Dhenkanal,383,5440.0,12.0
Anugul,384,7652.0,199.0
Jajapur,382,3524.0,1.0
Kendujhar,375,10035.0,4.0
Kendrapara,379,3087.0,0
Jagatsinghapur,380,2109.0,53.0
Baleshwar,377,4780.0,36.0
Bhadrak,378,3087.0,12.0
Mayurbhanj,376,13031.0,29.0
Debagarh,373,3489.0,0
Sambalpur,372,8302.0,77.0
Jharsuguda,371,2502.0,90.0
Bargarh,370,7231.0,20.0
Subarnapur,392,2947.0,0
Balangir,393,8084.0,13.0
Bauda,391,3880.0,0
Kandhamal,390,9971.0,0
Gajapati,389,4932.0,0
Rayagada,396,9037.0,7.0
Kalahandi,395,9756.0,4.0
Nuapada,394,4812.0,0
Raipur,410,15412.0,155.0
Nabarangapur,397,6553.0,0
Mahasamund,411,5915.0,4.0
Janjgir-champa,405,4852.0,0
Durg,409,10473.0,209.0
Dhamtari,412,5036.0,12.0
Rajnandgaon,408,10038.0,17.0
Gondiya,507,6664.0,25.0
Nagpur,505,11454.0,371.0
Bhandara,506,4647.0,16.0
Garhchiroli,508,17585.0,1.0
