Tinsukia,309,3020.0,0.0,0.0,0.0,153.0,482.0,310.0,179.0,148.0,119.0,69.0,81.0,67.0,60.0,43.0,32.0,18.0,23.0,12.0,9.0,9.0,14.0,8.0,7.0,8.0,9.0,11.0,7.0,6.0,4.0,6.0,5.0,4.0,4.0,8.0,6.0,3.0,0.0,6.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,6.0,3.0,2.0,1.0,2.0,0.0,3.0,3.0,1.0,3.0,2.0,0.0,1.0,0,0,0,0,0
Dhemaji,308,3397.0,0.0,0.0,0.0,5.0,12.0,9.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dibrugarh,310,1678.0,0.0,0.0,0.0,166.0,486.0,315.0,217.0,174.0,137.0,99.0,92.0,73.0,72.0,61.0,54.0,47.0,56.0,46.0,44.0,41.0,27.0,29.0,26.0,31.0,24.0,23.0,21.0,21.0,14.0,19.0,19.0,14.0,25.0,16.0,14.0,13.0,16.0,13.0,9.0,12.0,6.0,9.0,11.0,11.0,7.0,8.0,6.0,11.0,10.0,8.0,11.0,8.0,6.0,12.0,6.0,10.0,9.0,5.0,16.0,13.0,15.0,17.0,0
East Siang,251,4927.0,0.0,0.0,0.0,3.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Siang,250,10500.0,0.0,0.0,0.0,2.0,13.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper Subansiri,249,8499.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jorhat,312,2505.0,0.0,0.0,0.0,298.0,525.0,238.0,103.0,53.0,33.0,21.0,21.0,15.0,12.0,14.0,11.0,13.0,6.0,4.0,5.0,4.0,4.0,2.0,3.0,3.0,1.0,4.0,3.0,1.0,0.0,2.0,1.0,0.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakhimpur,307,3549.0,0.0,0.0,0.0,70.0,85.0,27.0,17.0,9.0,8.0,5.0,6.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower Subansiri,255,3232.0,0.0,0.0,0.0,8.0,15.0,2.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papum Pare,248,4664.0,0.0,0.0,0.0,44.0,82.0,47.0,40.0,18.0,16.0,14.0,15.0,4.0,7.0,3.0,3.0,3.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurung Kumey,256,8964.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Kameng,247,7879.0,0.0,0.0,0.0,7.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Kameng,246,6770.0,0.0,0.0,0.0,30.0,75.0,33.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tawang,245,3064.0,0.0,0.0,0.0,12.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sonitpur,306,4907.0,0.0,0.0,0.0,579.0,735.0,244.0,118.0,77.0,38.0,28.0,10.0,11.0,8.0,5.0,7.0,5.0,2.0,1.0,5.0,1.0,4.0,3.0,2.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Golaghat,313,2250.0,0.0,0.0,0.0,701.0,744.0,230.0,119.0,51.0,41.0,23.0,14.0,16.0,10.0,15.0,10.0,4.0,13.0,8.0,10.0,7.0,10.0,4.0,6.0,8.0,3.0,4.0,3.0,1.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,7.0,3.0,2.0,5.0,2.0,1.0,5.0,3.0,1.0,3.0,1.0,3.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0
