New Delhi,94,0.0,1.0
South West,97,0.246100519931,0.753899480069
Central,95,0.0,1.0
East,93,0.0,1.0
North East,92,0.120481927711,0.879518072289
North,91,0.0322580645161,0.967741935484
West,96,0.0,1.0
Jhajjar,83,0.980178779635,0.0198212203653
Alwar,104,0.989390890799,0.0106091092007
Rewari,85,0.951898734177,0.0481012658228
Rohtak,82,0.96815008726,0.03184991274
Bhiwani,81,0.988616035128,0.0113839648723
Jind,77,0.979040264755,0.0209597352454
Panipat,75,0.896214896215,0.103785103785
Karnal,74,0.955981941309,0.0440180586907
Kaithal,73,0.979941766419,0.0200582335814
Kurukshetra,72,0.943262411348,0.0567375886525
Patiala,48,0.948598130841,0.0514018691589
Ambala,70,0.930004894763,0.0699951052374
Yamunanagar,71,0.954351535836,0.0456484641638
Panchkula,69,0.946133796699,0.0538662033015
Sahibzada Ajit Singh Nagar,52,0.891622340426,0.108377659574
Chandigarh,55,0.0188679245283,0.981132075472
Fatehgarh Sahib,40,0.964470284238,0.0355297157623
Ludhiana,41,0.906905055487,0.0930949445129
Sangrur,53,0.974469837348,0.0255301626518
Barnala,54,0.982552342971,0.0174476570289
Moga,42,0.983663210807,0.0163367891926
Bathinda,46,0.975132042254,0.0248679577465
Faridkot,45,0.966921119593,0.0330788804071
Mansa,47,0.99092131809,0.00907868190989
Fatehabad,78,0.981378026071,0.0186219739292
Sirsa,79,0.985400175901,0.0145998240985
Hisar,80,0.972024233785,0.0279757662153
Mahendragarh,84,0.988249118684,0.0117508813161
Jhunjhunun,103,0.988632009197,0.0113679908034
Churu,102,0.994135852745,0.00586414725525
Sikar,111,0.990525069088,0.00947493091196
Hanumangarh,100,0.993371996686,0.006628003314
Bikaner,101,0.995949392409,0.00405060759114
Ganganagar,99,0.991536094012,0.00846390598769
Muktsar,44,0.975533428165,0.024466571835
Firozpur,43,0.973885892705,0.0261141072949
Amritsar,49,0.93413830955,0.0658616904501
Gurdaspur,35,0.974065138721,0.0259348612786
Tarn Taran,50,0.985915492958,0.0140845070423
Kapurthala,36,0.971340388007,0.0286596119929
Jalandhar,37,0.931587837838,0.0684121621622
Hoshiarpur,38,0.99110049924,0.00889950075971
Kathua,7,0.992940454266,0.00705954573358
Samba,22,0.997052321297,0.00294767870302
Jammu,21,0.920589292131,0.0794107078692
Udhampur,19,0.992788461538,0.00721153846154
Doda,16,1.0,0.0
Ramban,17,1.0,0.0
Reasi,20,0.994025157233,0.0059748427673
Jaisalmer,114,0.999463956005,0.000536043995315
Jodhpur,113,0.991865836513,0.00813416348664
Nagaur,112,0.995374573121,0.00462542687935
Barmer,115,0.998560447619,0.00143955238069
Pali,118,0.995875515561,0.00412448443945
Jalor,116,0.998770788142,0.00122921185828
Sirohi,117,0.992610465993,0.00738953400694
Udaipur,130,0.990965038628,0.00903496137227
Banas Kantha,469,0.996921949432,0.00307805056797
Kachchh,468,0.99562114521,0.00437885478972
Jamnagar,477,0.978768268741,0.0212317312586
Porbandar,478,0.980167014614,0.0198329853862
Rajkot,476,0.976712910532,0.0232870894677
Junagadh,479,0.982735339506,0.0172646604938
Amreli,480,0.990526103608,0.00947389639186
Surendranagar,475,0.992782497557,0.00721750244343
Bhavnagar,481,0.981752518533,0.0182474814674
Ahmadabad,474,0.952695377944,0.0473046220558
Patan,470,0.995837380325,0.00416261967532
Mahesana,471,0.977765919602,0.0222340803984
Gandhinagar,473,0.925912274235,0.0740877257648
Sabar Kantha,472,0.996407438715,0.00359256128487
Dungarpur,124,0.998342655894,0.00165734410607
Kheda,483,0.991905231984,0.00809476801579
Panch Mahals,484,0.995531059139,0.00446894086102
Vadodara,486,0.964877122666,0.0351228773336
Anand,482,0.982908301682,0.017091698318
Bharuch,488,0.920795060985,0.0792049390152
Narmada,487,1.0,0.0
Nandurbar,497,0.996760259179,0.00323974082073
Alirajpur,465,0.999525616698,0.000474383301708
Jhabua,464,0.997474747475,0.00252525252525
Dohad,485,0.996926454446,0.00307354555434
Banswara,125,0.995291245204,0.00470875479595
Ratlam,434,0.989254314556,0.0107456854445
Dhar,438,0.993690545525,0.00630945447486
Barwani,441,0.997074740383,0.00292525961679
West Nimar,440,0.997140603431,0.00285939656872
Indore,439,0.93718440719,0.0628155928095
East Nimar,466,0.996372946448,0.00362705355238
Dewas,437,0.992288500794,0.00771149920617
Ujjain,435,0.986830213041,0.0131697869593
Sehore,445,0.995557689999,0.0044423100012
Shajapur,436,0.996137071651,0.00386292834891
Rajgarh,442,0.996674341264,0.00332565873625
Mandsaur,433,0.995427462935,0.00457253706526
Pratapgarh,131,0.999272991639,0.000727008360596
Jhalawar,129,0.995882206139,0.00411779386074
Kota,127,0.965925091524,0.0340749084765
Baran,128,0.996697414873,0.00330258512698
Chittaurgarh,126,0.990538203276,0.00946179672398
Neemuch,432,0.994199101796,0.00580089820359
Rajsamand,123,0.995158166559,0.00484183344093
Bhilwara,122,0.995340925899,0.00465907410146
Ajmer,119,0.979610249008,0.0203897509924
Jaipur,110,0.962367778682,0.0376322213181
Tonk,120,0.996180371353,0.00381962864721
Dausa,109,0.992962392786,0.00703760721355
Sawai Madhopur,108,0.993893129771,0.00610687022901
Bundi,121,0.994732464652,0.00526753534793
Sheopur,418,0.99846680033,0.00153319966977
Shivpuri,423,0.997412008282,0.00258799171843
Guna,458,0.991344132558,0.00865586744157
Gwalior,421,0.974029806699,0.0259701933009
Morena,419,0.994916820702,0.0050831792976
Dhaulpur,106,0.994686234818,0.00531376518219
Karauli,107,0.995962732919,0.00403726708075
Bharatpur,105,0.993367500754,0.00663249924631
Mathura,145,0.958758214367,0.0412417856334
Mahamaya Nagar,144,0.988817204301,0.0111827956989
Agra,146,0.954683352294,0.0453166477057
Bhind,420,0.992612953101,0.00738704689916
Firozabad,147,0.979365079365,0.0206349206349
Etah,201,0.994251134644,0.00574886535552
Kansiram Nagar,202,0.997685185185,0.00231481481481
Shahjahanpur,152,0.992026037429,0.0079739625712
Farrukhabad,159,0.987112504354,0.0128874956461
Mainpuri,148,0.9974583451,0.00254165489975
Etawah,161,0.992100065833,0.00789993416722
Kannauj,160,0.999631675875,0.00036832412523
Auraiya,162,0.974417716686,0.0255822833142
Jalaun,165,0.995621421354,0.00437857864601
Datia,422,0.988957055215,0.0110429447853
Tikamgarh,424,0.996779141104,0.00322085889571
Jhansi,166,0.987024881697,0.0129751183025
Lalitpur,167,0.997840172786,0.00215982721382
Hamirpur,168,1.0,0.0
Mahoba,169,1.0,0.0
Chhatarpur,425,0.995785509326,0.00421449067432
Sagar,427,0.994191822698,0.00580817730225
Damoh,428,0.9960554371,0.00394456289979
Raisen,446,0.997220935618,0.00277906438166
Vidisha,443,0.997212394125,0.00278760587542
Ashoknagar,459,0.998516320475,0.00148367952522
Bhopal,444,0.920680703778,0.0793192962215
Harda,448,0.997131931166,0.00286806883365
Hoshangabad,449,0.993873704053,0.00612629594722
Betul,447,0.997157520726,0.00284247927359
Chhindwara,455,0.997244068024,0.00275593197553
Narsimhapur,452,0.996779635025,0.0032203649747
Jabalpur,451,0.969944512947,0.030055487053
Seoni,456,0.998280076039,0.00171992396126
Mandla,454,0.998742928975,0.00125707102451
Balaghat,457,0.998538137415,0.00146186258492
Dindori,453,1.0,0.0
Katni,450,0.989931846344,0.0100681536555
Umaria,431,1.0,0.0
Panna,426,0.998570957459,0.0014290425415
Satna,429,0.993450462626,0.00654953737395
Banda,170,0.996244452031,0.00375554796859
Chitrakoot,171,0.998490566038,0.00150943396226
Shahdol,460,0.993649040453,0.00635095954715
Sidhi,462,0.999018163967,0.000981836033382
Rewa,430,0.993214902541,0.00678509745867
Kaushambi,174,0.98208158597,0.0179184140297
Allahabad,175,0.97223047223,0.0277695277695
Sant Ravi Das Nagar(bhadohi),198,0.988479262673,0.0115207373272
Mirzapur,199,0.994319159924,0.00568084007574
Singrauli,463,0.976885644769,0.0231143552311
Koriya,400,0.996567234848,0.00343276515152
Anuppur,461,0.997708333333,0.00229166666667
Kabeerdham,407,1.0,0.0
Bilaspur,406,0.993064133017,0.00693586698337
Korba,404,0.978490747416,0.0215092525835
Surguja,401,0.998750124988,0.0012498750125
Sonbhadra,200,0.980552359033,0.0194476409666
Garhwa,346,1.0,0.0
Jashpur,402,1.0,0.0
Raigarh,403,0.996863447967,0.00313655203316
Gumla,366,1.0,0.0
Simdega,367,1.0,0.0
Sundargarh,374,0.989138423846,0.0108615761535
Ranchi,364,0.984691436772,0.0153085632276
Lohardaga,356,1.0,0.0
Latehar,359,1.0,0.0
Chatra,347,0.999791623255,0.000208376745155
Palamu,358,1.0,0.0
Rohtas,234,1.0,0.0
Kaimur (bhabua),233,1.0,0.0
Aurangabad,235,1.0,0.0
Gaya,236,0.994822717289,0.00517728271101
Bhojpur,231,1.0,0.0
Arwal,240,1.0,0.0
Jehanabad,239,1.0,0.0
Patna,230,0.952875785404,0.0471242145964
Buxar,232,1.0,0.0
Ghazipur,195,0.998628884826,0.00137111517367
Chandauli,196,0.98743872549,0.0125612745098
Varanasi,197,0.907092907093,0.0929070929071
Jaunpur,194,0.99540493969,0.00459506031017
Pratapgarh,173,0.994807892004,0.00519210799585
Azamgarh,191,0.995853614566,0.00414638543357
Ambedkar Nagar,178,1.0,0.0
Sultanpur,179,0.994954766875,0.00504523312457
Faizabad,177,0.981802911534,0.0181970884658
Basti,185,0.991777188329,0.00822281167109
Gonda,183,0.993569131833,0.0064308681672
Sant Kabir Nagar,186,1.0,0.0
Gorakhpur,188,0.972424794895,0.0275752051048
Maharajganj,187,1.0,0.0
Kushinagar,189,1.0,0.0
Deoria,190,0.995792004809,0.00420799519086
Mau,192,0.992269213279,0.00773078672124
Ballia,193,0.998202824134,0.0017971758665
Siwan,218,1.0,0.0
Saran (chhapra),219,0.997080291971,0.0029197080292
Muzaffarpur,216,0.99081237911,0.00918762088975
Gopalganj,217,1.0,0.0
Purba Champaran,204,1.0,0.0
Pashchim Champaran,203,1.0,0.0
Siddharth Nagar,184,1.0,0.0
Balrampur,182,0.998169336384,0.00183066361556
Shrawasti,181,1.0,0.0
Bahraich,180,0.996667251359,0.00333274864059
Kheri,153,0.99803844645,0.00196155355041
Sitapur,154,0.997105643994,0.00289435600579
Bara Banki,176,0.99576783555,0.00423216444982
Lucknow,157,0.889223359422,0.110776640578
Hardoi,155,0.995184997466,0.00481500253421
Rae Bareli,158,0.989843489843,0.0101565101565
Fatehpur,172,0.997599261311,0.00240073868883
Unnao,156,0.991831971995,0.00816802800467
Kanpur Nagar,164,0.924820047987,0.0751799520128
Kanpur Dehat,163,1.0,0.0
Pilibhit,151,0.998322499476,0.00167750052422
Bageshwar,63,1.0,0.0
Champawat,65,1.0,0.0
Pithoragarh,62,1.0,0.0
North,241,1.0,0.0
East,244,1.0,0.0
Jalpaiguri,328,0.995198227038,0.00480177296232
Koch Bihar,329,0.997744191293,0.00225580870742
Darjiling,327,0.990902561647,0.00909743835288
South,243,1.0,0.0
West,242,1.0,0.0
Kishanganj,210,1.0,0.0
Uttar Dinajpur,330,0.99593593115,0.00406406885011
Purnia,211,0.995239228755,0.00476077124494
Katihar,212,0.996965865992,0.00303413400759
Araria,209,1.0,0.0
Madhubani,207,1.0,0.0
Sitamarhi,206,1.0,0.0
Darbhanga,215,0.994949494949,0.00505050505051
Sheohar,205,1.0,0.0
Vaishali,220,0.997687861272,0.00231213872832
Samastipur,221,1.0,0.0
Begusarai,222,0.982428115016,0.017571884984
Khagaria,223,1.0,0.0
Saharsa,214,1.0,0.0
Supaul,208,1.0,0.0
Madhepura,213,1.0,0.0
Bhagalpur,224,0.982926829268,0.0170731707317
Sahibganj,352,1.0,0.0
Godda,351,1.0,0.0
Banka,225,1.0,0.0
Pakur,353,1.0,0.0
Dumka,362,1.0,0.0
Jamtara,363,0.997827031725,0.00217296827466
Deoghar,350,0.993269230769,0.00673076923077
Jamui,238,1.0,0.0
Giridih,349,0.998127633016,0.00187236698393
Munger,226,0.994041170098,0.00595882990249
Lakhisarai,227,1.0,0.0
Sheikhpura,228,1.0,0.0
Nawada,237,1.0,0.0
Nalanda,229,0.998671096346,0.00132890365449
Kodarma,348,1.0,0.0
Hazaribagh,360,0.998477929985,0.00152207001522
Dhanbad,354,0.865561694291,0.134438305709
Bokaro,355,0.951151038742,0.0488489612577
Puruliya,340,0.995966217068,0.00403378293206
Ramgarh,361,0.964658169177,0.0353418308227
Khunti,365,1.0,0.0
Pashchimi Singhbhum,368,1.0,0.0
Saraikela-kharsawan,369,0.982100238663,0.0178997613365
Purbi Singhbhum,357,0.970751163306,0.029248836694
Pashchim Medinipur,344,0.99332939289,0.00667060710969
Bankura,339,0.991951025961,0.00804897403922
Barddhaman,335,0.930513595166,0.0694864048338
Birbhum,334,0.99053030303,0.0094696969697
Hugli,338,0.931493099122,0.0685069008783
Haora,341,0.883542919628,0.116457080372
North 24 Parganas,337,0.942273412862,0.0577265871384
Nadia,336,0.979739217653,0.020260782347
Kolkata,342,0.0,1.0
