Bareilly,150,4760.0,122.0,40.0,39.0
Budaun,149,6632.0,54.0,27.0,0
Jyotiba Phule Nagar,137,2915.0,48.0,5.0,0
Bulandshahr,142,4494.0,108.0,43.0,11.0
Ghaziabad,140,2034.0,293.0,110.0,103.0
Meerut,138,3068.0,174.0,75.0,69.0
Baghpat,139,1708.0,45.0,8.0,0
Sonipat,76,2267.0,470.0,96.0,38.0
North West,90,9.0,127.0,163.0,204.0
Gautam Buddha Nagar,141,1314.0,238.0,111.0,145.0
Aligarh,143,4751.0,87.0,35.0,46.0
Faridabad,88,582.0,255.0,90.0,185.0
Palwal,89,1622.0,81.0,33.0,15.0
Mewat,87,1839.0,81.0,7.0,2.0
Gurgaon,86,931.0,407.0,125.0,120.0
South,98,2.0,43.0,34.0,182.0
New Delhi,94,0.0,0.0,0.0,14.0
South West,97,12.0,130.0,75.0,248.0
Central,95,0.0,0.0,0.0,10.0
East,93,0.0,0.0,0.0,62.0
North East,92,1.0,9.0,4.0,37.0
North,91,0.0,3.0,8.0,59.0
West,96,0.0,0.0,20.0,85.0
Jhajjar,83,2414.0,107.0,29.0,12.0
Alwar,104,10361.0,266.0,60.0,44.0
Rewari,85,1718.0,162.0,76.0,15.0
Rohtak,82,2098.0,121.0,28.0,37.0
Bhiwani,81,5924.0,155.0,43.0,25.0
Jind,77,3392.0,158.0,53.0,22.0
Panipat,75,1168.0,300.0,88.0,78.0
Karnal,74,2754.0,634.0,109.0,40.0
Kaithal,73,2803.0,204.0,45.0,17.0
Kurukshetra,72,1613.0,382.0,85.0,35.0
Patiala,48,3819.0,425.0,128.0,69.0
Ambala,70,1669.0,230.0,60.0,73.0
Yamunanagar,71,1983.0,200.0,46.0,44.0
Panchkula,69,778.0,100.0,19.0,34.0
Sahibzada Ajit Singh Nagar,52,896.0,343.0,114.0,29.0
Chandigarh,55,0.0,2.0,10.0,99.0
Fatehgarh Sahib,40,1327.0,165.0,43.0,4.0
Ludhiana,41,3656.0,757.0,180.0,217.0
Sangrur,53,4402.0,327.0,83.0,31.0
Barnala,54,1842.0,129.0,22.0,13.0
Moga,42,2890.0,239.0,31.0,18.0
Bathinda,46,4159.0,272.0,65.0,48.0
Faridkot,45,1794.0,106.0,45.0,20.0
Mansa,47,2848.0,99.0,20.0,2.0
Fatehabad,78,2993.0,169.0,41.0,19.0
Sirsa,79,5443.0,159.0,50.0,31.0
Hisar,80,5200.0,255.0,101.0,55.0
Mahendragarh,84,2426.0,97.0,23.0,7.0
Jhunjhunun,103,7473.0,252.0,76.0,13.0
Churu,102,18119.0,191.0,79.0,29.0
Sikar,111,9784.0,232.0,53.0,43.0
Hanumangarh,100,12944.0,243.0,67.0,21.0
Bikaner,101,39615.0,217.0,69.0,90.0
Ganganagar,99,13864.0,311.0,82.0,39.0
Muktsar,44,3290.0,139.0,59.0,25.0
Firozpur,43,6456.0,406.0,120.0,62.0
Amritsar,49,2558.0,846.0,99.0,115.0
Gurdaspur,35,4265.0,529.0,87.0,42.0
Tarn Taran,50,2747.0,472.0,36.0,8.0
Kapurthala,36,2002.0,198.0,43.0,22.0
Jalandhar,37,2846.0,463.0,95.0,129.0
Hoshiarpur,38,4224.0,148.0,23.0,18.0
Kathua,7,2887.0,70.0,19.0,4.0
Samba,22,1154.0,45.0,4.0,0
