Tirap,254,0.998106777736,0.0,0.0,0.0,0.000378644452859,0.000378644452859,0.00113593335858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sivasagar,311,0.302639656231,0.0,0.0,0.0,0.0791896869245,0.21546961326,0.105893186004,0.073357888275,0.0423572744015,0.0285451197053,0.0233271945979,0.0156537753223,0.012277470841,0.01197053407,0.00644567219153,0.00675260896255,0.00552486187845,0.00705954573358,0.00460405156538,0.00214855739718,0.0036832412523,0.00337630448128,0.00337630448128,0.0012277470841,0.000306936771025,0.00276243093923,0.00214855739718,0.00337630448128,0.00153468385513,0.00153468385513,0.00153468385513,0.00061387354205,0.00214855739718,0.00184162062615,0.000920810313076,0.0024554941682,0.000920810313076,0.00153468385513,0.0012277470841,0.0012277470841,0.000920810313076,0.00214855739718,0.00184162062615,0.0012277470841,0.0012277470841,0.000920810313076,0.000306936771025,0.000306936771025,0.00153468385513,0.00184162062615,0.000920810313076,0.0012277470841,0.0012277470841,0.000306936771025,0.000306936771025,0.00061387354205,0.000306936771025,0.000920810313076,0.000306936771025,0.000306936771025,0.000306936771025,0.0,0.0,0.0
Changlang,253,0.965490914643,0.0,0.0,0.0,0.00320659642694,0.0119102153,0.00503893724233,0.00213773095129,0.00183234081539,0.00122156054359,0.00137425561154,0.00106886547565,0.000610780271797,0.000458085203848,0.000305390135899,0.000458085203848,0.000152695067949,0.0,0.000610780271797,0.000152695067949,0.0,0.000152695067949,0.0,0.000152695067949,0.000458085203848,0.0,0.000152695067949,0.000152695067949,0.000152695067949,0.0,0.000152695067949,0.000305390135899,0.000152695067949,0.000152695067949,0.000152695067949,0.000152695067949,0.000305390135899,0.0,0.000152695067949,0.000152695067949,0.0,0.000152695067949,0.000152695067949,0.000152695067949,0.000152695067949,0.000152695067949,0.0,0.000152695067949,0.0,0.000152695067949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lohit,259,0.979909395312,0.0,0.0,0.0,0.00216663383888,0.00689383494189,0.00472720110301,0.00256056726413,0.000590900137877,0.000393933425251,0.000393933425251,0.000393933425251,0.000393933425251,0.0,0.0,0.0,0.000196966712626,0.000196966712626,0.000196966712626,0.0,0.0,0.0,0.0,0.000393933425251,0.0,0.000393933425251,0.0,0.0,0.0,0.0,0.000196966712626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anjaw,260,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tinsukia,309,0.686075378019,0.0,0.0,0.0,0.01647483638,0.0713157300835,0.0519070187317,0.0284360189573,0.0241480478447,0.0203114421124,0.011509817197,0.013089596028,0.011509817197,0.0108327691266,0.00677048070413,0.00586774994358,0.0036109230422,0.00406228842248,0.00203114421124,0.00157977883096,0.00112841345069,0.0018054615211,0.00157977883096,0.00135409614083,0.00135409614083,0.00203114421124,0.00225682690138,0.00112841345069,0.000902730760551,0.000902730760551,0.00135409614083,0.000902730760551,0.000451365380275,0.000902730760551,0.0018054615211,0.000902730760551,0.000677048070413,0.0,0.00135409614083,0.000677048070413,0.000225682690138,0.000677048070413,0.000225682690138,0.000677048070413,0.0,0.0,0.00135409614083,0.000225682690138,0.000451365380275,0.000225682690138,0.000225682690138,0.0,0.000677048070413,0.000677048070413,0.0,0.000677048070413,0.000451365380275,0.0,0.000225682690138,0.0,0.0,0.0,0.0,0.0
Dhemaji,308,0.990379008746,0.0,0.0,0.0,0.00145772594752,0.00349854227405,0.00262390670554,0.00145772594752,0.000583090379009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dibrugarh,310,0.455350730189,0.0,0.0,0.0,0.0268135025138,0.0828345702657,0.0615274120182,0.0428537227675,0.0380655973186,0.028010533876,0.0203495331578,0.0174766578884,0.0138855638018,0.0153220014364,0.0134067512569,0.0105338759876,0.0105338759876,0.0114915010773,0.00933684462533,0.00933684462533,0.00766100071822,0.00550634426622,0.006463969356,0.00526693799378,0.00598515681111,0.00502753172133,0.00502753172133,0.00383050035911,0.00478812544889,0.00263346899689,0.00454871917644,0.004309312904,0.00311228154178,0.00550634426622,0.00359109408667,0.00287287526933,0.00311228154178,0.00359109408667,0.00287287526933,0.00191525017955,0.002154656452,0.00143643763467,0.002154656452,0.00263346899689,0.002154656452,0.00167584390711,0.00167584390711,0.00143643763467,0.002154656452,0.002154656452,0.00191525017955,0.00263346899689,0.00143643763467,0.000957625089777,0.002154656452,0.000957625089777,0.00167584390711,0.00191525017955,0.00119703136222,0.00263346899689,0.00239406272444,0.00239406272444,0.00335168781422,0.0
East Siang,251,0.997571341834,0.0,0.0,0.0,0.000404776361061,0.0020238818053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Siang,250,0.999048525214,0.0,0.0,0.0,0.000190294957184,0.000285442435775,0.000475737392959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Upper Subansiri,249,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jorhat,312,0.651834504294,0.0,0.0,0.0,0.072079104866,0.127244340359,0.0603695029925,0.0247202706219,0.0135310954983,0.00832682799896,0.00520426749935,0.00520426749935,0.00390320062451,0.00312256049961,0.00364298724954,0.00286234712464,0.00338277387458,0.0015612802498,0.00104085349987,0.00130106687484,0.00104085349987,0.00104085349987,0.000520426749935,0.000780640124902,0.000780640124902,0.000260213374967,0.00104085349987,0.000780640124902,0.000260213374967,0.0,0.000520426749935,0.000260213374967,0.0,0.000520426749935,0.00104085349987,0.000260213374967,0.000260213374967,0.0,0.000260213374967,0.000260213374967,0.000520426749935,0.000260213374967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lakhimpur,307,0.939385918475,0.0,0.0,0.0,0.0177342509264,0.0222339862361,0.00714663843303,0.00449973530969,0.00238221281101,0.00211752249868,0.00132345156167,0.00158814187401,0.000529380624669,0.00105876124934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower Subansiri,255,0.997838839148,0.0,0.0,0.0,0.000308737264588,0.000617474529176,0.000308737264588,0.000617474529176,0.000308737264588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Papum Pare,248,0.975141006894,0.0,0.0,0.0,0.00250678922081,0.00522247754335,0.00417798203468,0.00376018383121,0.00146229371214,0.0018800919156,0.00167119281387,0.0018800919156,0.000208899101734,0.000835596406935,0.000626697305202,0.000208899101734,0.000417798203468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kurung Kumey,256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East Kameng,247,0.999239061509,0.0,0.0,0.0,0.000253646163602,0.000507292327204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Kameng,246,0.993834409865,0.0,0.0,0.0,0.00161479741632,0.00293599530241,0.00161479741632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tawang,245,0.995775105622,0.0,0.0,0.0,0.00129996750081,0.00292492687683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonitpur,306,0.736245713434,0.0,0.0,0.0,0.0817056806322,0.103921276279,0.032503354704,0.0166989712241,0.0104368570151,0.00432384076338,0.00402564484867,0.00149097957358,0.00164007753094,0.00119278365886,0.00074548978679,0.00104368570151,0.00074548978679,0.000298195914716,0.000149097957358,0.00074548978679,0.000149097957358,0.000596391829432,0.000447293872074,0.000298195914716,0.000149097957358,0.000298195914716,0.000149097957358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Golaghat,313,0.518757192175,0.0,0.0,0.0,0.157652474108,0.169850402762,0.0510932105869,0.0269275028769,0.0112773302647,0.00851553509781,0.00529344073648,0.00276179516686,0.00345224395857,0.00230149597238,0.00322209436133,0.00230149597238,0.000920598388953,0.0029919447641,0.00184119677791,0.00230149597238,0.00161104718067,0.00207134637514,0.000920598388953,0.00115074798619,0.00184119677791,0.000690448791715,0.000920598388953,0.000460299194476,0.000230149597238,0.000920598388953,0.000690448791715,0.000920598388953,0.000690448791715,0.00115074798619,0.000920598388953,0.000920598388953,0.000690448791715,0.00161104718067,0.000690448791715,0.000460299194476,0.00115074798619,0.000460299194476,0.000230149597238,0.00115074798619,0.000690448791715,0.000230149597238,0.000690448791715,0.000230149597238,0.000690448791715,0.00161104718067,0.000460299194476,0.000230149597238,0.000230149597238,0.000460299194476,0.000230149597238,0.000230149597238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karbi Anglong,314,0.946417865707,0.0,0.0,7.49400479616e-05,0.027278177458,0.0160371702638,0.00344724220624,0.00172362110312,0.00142386091127,0.00112410071942,0.000974220623501,0.000224820143885,0.000149880095923,0.000149880095923,0.000224820143885,0.000149880095923,7.49400479616e-05,7.49400479616e-05,0.0,0.0,7.49400479616e-05,7.49400479616e-05,0.000149880095923,0.0,0.0,0.0,0.0,0.0,7.49400479616e-05,0.0,0.0,0.0,7.49400479616e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nagaon,305,0.547826086957,0.0,0.0,0.0,0.165612648221,0.176086956522,0.0600790513834,0.0201581027668,0.00632411067194,0.00553359683794,0.00335968379447,0.00276679841897,0.00197628458498,0.00197628458498,0.00197628458498,0.0,0.00098814229249,0.00098814229249,0.000197628458498,0.00138339920949,0.000790513833992,0.0,0.000197628458498,0.000395256916996,0.0,0.000197628458498,0.0,0.000197628458498,0.000395256916996,0.0,0.000197628458498,0.0,0.0,0.0,0.000197628458498,0.000197628458498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marigaon,304,0.788413098237,0.0,0.0,0.0,0.102267002519,0.0549118387909,0.0191435768262,0.0080604534005,0.00654911838791,0.00554156171285,0.00302267002519,0.00403022670025,0.000503778337531,0.00151133501259,0.00251889168766,0.000503778337531,0.00100755667506,0.00100755667506,0.00100755667506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaintia Hills,299,0.955258693808,0.0,0.0,0.0,0.0171755725191,0.0122985581001,0.00784563189143,0.00381679389313,0.00233248515691,0.000636132315522,0.000636132315522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dima Hasao,315,0.986459709379,0.0,0.0,0.0,0.00462351387054,0.00313738441215,0.00198150594452,0.000990752972259,0.000825627476882,0.000495376486129,0.000165125495376,0.000165125495376,0.000495376486129,0.000495376486129,0.000165125495376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dimapur,265,0.691275167785,0.0,0.0,0.0,0.125279642058,0.0536912751678,0.0156599552573,0.0111856823266,0.00782997762864,0.0111856823266,0.0134228187919,0.00782997762864,0.00782997762864,0.00447427293065,0.00335570469799,0.00335570469799,0.00447427293065,0.00223713646532,0.00223713646532,0.00335570469799,0.00223713646532,0.00223713646532,0.00111856823266,0.00559284116331,0.00111856823266,0.00111856823266,0.00335570469799,0.00223713646532,0.00111856823266,0.0,0.00223713646532,0.00111856823266,0.0,0.00111856823266,0.0,0.0,0.0,0.00111856823266,0.00111856823266,0.00111856823266,0.0,0.0,0.0,0.00111856823266,0.00111856823266,0.0,0.0,0.0,0.00111856823266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peren,271,0.983410138249,0.0,0.0,0.0,0.00829493087558,0.00829493087558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kohima,270,0.994696523276,0.0,0.0,0.0,0.00294637595757,0.000589275191514,0.00117855038303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000589275191514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wokha,264,0.982394366197,0.0,0.0,0.0,0.00603621730382,0.00452716297787,0.00251509054326,0.00150905432596,0.000503018108652,0.0,0.0010060362173,0.0010060362173,0.000503018108652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phek,266,0.996564885496,0.0,0.0,0.0,0.00229007633588,0.00114503816794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zunheboto,263,0.998104864182,0.0,0.0,0.0,0.00126342387871,0.000631711939356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mokokchung,262,0.995751460435,0.0,0.0,0.0,0.000531067445566,0.00318640467339,0.000531067445566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
