Banas Kantha,469,13645.0
Kachchh,468,53667.0
Jamnagar,477,13753.0
Porbandar,478,2874.0
Rajkot,476,14128.0
Junagadh,479,10368.0
Amreli,480,9922.0
Surendranagar,475,13301.0
Bhavnagar,481,10522.0
Ahmadabad,474,10147.0
Patan,470,7207.0
Mahesana,471,5622.0
Gandhinagar,473,2713.0
Sabar Kantha,472,9464.0
Dungarpur,124,4827.0
Kheda,483,5065.0
Panch Mahals,484,6713.0
Vadodara,486,9481.0
Anand,482,3686.0
Bharuch,488,6641.0
Narmada,487,3549.0
Nandurbar,497,7408.0
Alirajpur,465,4216.0
Jhabua,464,4356.0
Dohad,485,4555.0
Banswara,125,5734.0
Ratlam,434,6142.0
Dhar,438,10302.0
Barwani,441,6837.0
West Nimar,440,10142.0
Indore,439,4951.0
East Nimar,466,9374.0
Dewas,437,8818.0
Ujjain,435,7745.0
Sehore,445,8329.0
Shajapur,436,8025.0
Rajgarh,442,7818.0
Mandsaur,433,7217.0
Pratapgarh,131,5502.0
Jhalawar,129,8014.0
Kota,127,7102.0
Baran,128,8781.0
Chittaurgarh,126,9829.0
Neemuch,432,5344.0
Rajsamand,123,6196.0
Bhilwara,122,13522.0
Ajmer,119,11084.0
Jaipur,110,14748.0
Tonk,120,9425.0
Dausa,109,4547.0
Sawai Madhopur,108,6550.0
Bundi,121,7214.0
Sheopur,418,8479.0
Shivpuri,423,13524.0
Guna,458,8087.0
Gwalior,421,6777.0
Morena,419,6492.0
Dhaulpur,106,3952.0
Karauli,107,6440.0
Bharatpur,105,6634.0
Mathura,145,4413.0
Mahamaya Nagar,144,2325.0
Agra,146,5274.0
Bhind,420,5821.0
Firozabad,147,3150.0
Etah,201,3305.0
Kansiram Nagar,202,2592.0
Shahjahanpur,152,6145.0
Farrukhabad,159,2871.0
Mainpuri,148,3541.0
Etawah,161,3038.0
Kannauj,160,2715.0
Auraiya,162,2619.0
Jalaun,165,5938.0
Datia,422,2445.0
Tikamgarh,424,6520.0
Jhansi,166,6551.0
Lalitpur,167,6482.0
Hamirpur,168,5520.0
Mahoba,169,3708.0
Chhatarpur,425,11152.0
Sagar,427,13085.0
Damoh,428,9380.0
Raisen,446,10795.0
Vidisha,443,9327.0
Ashoknagar,459,6066.0
Bhopal,444,3467.0
Harda,448,4184.0
Hoshangabad,449,8488.0
Betul,447,12665.0
Chhindwara,455,14877.0
Narsimhapur,452,6521.0
Jabalpur,451,6488.0
Seoni,456,11047.0
Mandla,454,9546.0
Balaghat,457,11629.0
Dindori,453,7228.0
Katni,450,6456.0
Umaria,431,5842.0
Panna,426,9097.0
Satna,429,9619.0
Banda,170,5858.0
Chitrakoot,171,3975.0
