New Delhi,94,0.0,1.0
South West,97,0.305376344086,0.694623655914
Central,95,0.0,1.0
East,93,0.0,1.0
North East,92,0.196078431373,0.803921568627
North,91,0.0428571428571,0.957142857143
West,96,0.0,1.0
Jhajjar,83,0.98399687744,0.0160031225605
Alwar,104,0.990308452148,0.00969154785202
Rewari,85,0.953830542872,0.0461694571284
Rohtak,82,0.971541155867,0.0284588441331
Bhiwani,81,0.988937693184,0.0110623068163
Jind,77,0.979310344828,0.0206896551724
Panipat,75,0.898408812729,0.101591187271
Karnal,74,0.957873904439,0.0421260955612
Kaithal,73,0.979797979798,0.020202020202
Kurukshetra,72,0.943262411348,0.0567375886525
Patiala,48,0.955640621482,0.0443593785184
Ambala,70,0.934547244094,0.0654527559055
Yamunanagar,71,0.96040475143,0.0395952485702
Panchkula,69,0.943071965628,0.0569280343716
Sahibzada Ajit Singh Nagar,52,0.896526772793,0.103473227207
Chandigarh,55,0.018018018018,0.981981981982
Fatehgarh Sahib,40,0.969460688759,0.0305393112411
Ludhiana,41,0.917463617464,0.0825363825364
Sangrur,53,0.976460871361,0.0235391286393
Barnala,54,0.982552342971,0.0174476570289
Moga,42,0.984581497797,0.0154185022026
Bathinda,46,0.975132042254,0.0248679577465
Faridkot,45,0.966921119593,0.0330788804071
Mansa,47,0.992590097676,0.00740990232401
Fatehabad,78,0.981378026071,0.0186219739292
Sirsa,79,0.985746964631,0.0142530353686
Hisar,80,0.972197469257,0.0278025307432
Mahendragarh,84,0.988249118684,0.0117508813161
Jhunjhunun,103,0.988610186844,0.0113898131559
Churu,102,0.994136171137,0.00586382886307
Sikar,111,0.990506329114,0.00949367088608
Hanumangarh,100,0.993370998117,0.00662900188324
Bikaner,101,0.996024105424,0.00397589457628
Ganganagar,99,0.991536094012,0.00846390598769
Muktsar,44,0.97608881298,0.0239111870196
Firozpur,43,0.974162407723,0.0258375922771
Amritsar,49,0.94085129906,0.0591487009397
Gurdaspur,35,0.97379646557,0.0262035344302
Tarn Taran,50,0.986515476555,0.0134845234447
Kapurthala,36,0.971302428256,0.0286975717439
Jalandhar,37,0.936597792245,0.0634022077554
Hoshiarpur,38,0.990709268072,0.00929073192839
Kathua,7,0.992281879195,0.00771812080537
Samba,22,0.996674979219,0.00332502078138
Jammu,21,0.927075252133,0.0729247478666
Udhampur,19,0.995021573183,0.00497842681713
Doda,16,1.0,0.0
Ramban,17,1.0,0.0
Reasi,20,0.996695307336,0.00330469266358
Jaisalmer,114,0.999483799238,0.000516200762389
Jodhpur,113,0.991865836513,0.00813416348664
Nagaur,112,0.995374573121,0.00462542687935
Barmer,115,0.998560369415,0.00143963058536
Pali,118,0.99599574548,0.00400425452043
Jalor,116,0.999131756023,0.000868243976557
Sirohi,117,0.994566904688,0.00543309531201
Udaipur,130,0.990917467421,0.00908253257865
Banas Kantha,469,0.996950992786,0.0030490072135
Kachchh,468,0.995695759112,0.00430424088843
Jamnagar,477,0.97946806956,0.0205319304399
Porbandar,478,0.981654676259,0.018345323741
Rajkot,476,0.97766591038,0.02233408962
Junagadh,479,0.982994261868,0.0170057381325
Amreli,480,0.990496410879,0.00950358912142
Surendranagar,475,0.992782497557,0.00721750244343
Bhavnagar,481,0.981750784146,0.018249215854
Ahmadabad,474,0.956840229657,0.0431597703425
Patan,470,0.995837380325,0.00416261967532
Mahesana,471,0.977530109653,0.0224698903469
Gandhinagar,473,0.925693160813,0.0743068391867
Sabar Kantha,472,0.996272747205,0.00372725279544
Dungarpur,124,0.998332638599,0.00166736140058
Kheda,483,0.991866693116,0.00813330688355
Panch Mahals,484,0.995398067188,0.00460193281178
Vadodara,486,0.97062952165,0.0293704783501
Anand,482,0.983963033433,0.016036966567
Bharuch,488,0.923006833713,0.076993166287
Narmada,487,1.0,0.0
Nandurbar,497,0.996726677578,0.00327332242226
Alirajpur,465,0.999516557892,0.000483442107808
Jhabua,464,0.997471845553,0.00252815444725
Dohad,485,0.996868709461,0.00313129053903
Banswara,125,0.995446584939,0.0045534150613
Ratlam,434,0.989737742303,0.0102622576967
Dhar,438,0.993964761997,0.00603523800253
Barwani,441,0.997069167644,0.00293083235639
West Nimar,440,0.997087768628,0.00291223137176
Indore,439,0.936969439728,0.0630305602716
East Nimar,466,0.9963326502,0.00366734980045
Dewas,437,0.991984912777,0.00801508722301
Ujjain,435,0.986830213041,0.0131697869593
Sehore,445,0.995427017674,0.00457298232604
Shajapur,436,0.996384941411,0.00361505858888
Rajgarh,442,0.996655518395,0.00334448160535
Mandsaur,433,0.995426829268,0.00457317073171
Pratapgarh,131,0.999272330362,0.000727669637984
Jhalawar,129,0.996004494943,0.00399550505681
Kota,127,0.969101523565,0.0308984764346
Baran,128,0.996692518248,0.00330748175182
Chittaurgarh,126,0.990705750179,0.00929424982126
Neemuch,432,0.994165255035,0.00583474496518
Rajsamand,123,0.995133819951,0.00486618004866
Bhilwara,122,0.99533885765,0.00466114234981
Ajmer,119,0.980050550641,0.0199494493591
Jaipur,110,0.969636463784,0.0303635362159
Tonk,120,0.996180371353,0.00381962864721
Dausa,109,0.992962392786,0.00703760721355
Sawai Madhopur,108,0.993868792152,0.00613120784795
Bundi,121,0.994725152693,0.00527484730705
Sheopur,418,0.99846680033,0.00153319966977
Shivpuri,423,0.997631208824,0.00236879117625
Guna,458,0.991618714036,0.00838128596447
Gwalior,421,0.976454908929,0.0235450910706
Morena,419,0.994913686806,0.00508631319359
Dhaulpur,106,0.994683544304,0.0053164556962
Karauli,107,0.995962732919,0.00403726708075
Bharatpur,105,0.993366500829,0.00663349917081
Mathura,145,0.959410430839,0.040589569161
Mahamaya Nagar,144,0.988788270806,0.0112117291936
Agra,146,0.963615472999,0.0363845270011
Bhind,420,0.994148020654,0.00585197934596
Firozabad,147,0.983402489627,0.0165975103734
Etah,201,0.995154451847,0.00484554815263
Kansiram Nagar,202,0.999225406662,0.000774593338497
Shahjahanpur,152,0.993303935979,0.0066960640209
Farrukhabad,159,0.990161630358,0.0098383696416
Mainpuri,148,0.997457627119,0.00254237288136
Etawah,161,0.992424242424,0.00757575757576
Kannauj,160,0.999630860096,0.000369139904024
Auraiya,162,0.974417716686,0.0255822833142
Jalaun,165,0.995620683847,0.00437931615294
Datia,422,0.990171990172,0.00982800982801
Tikamgarh,424,0.996925441968,0.00307455803228
Jhansi,166,0.98701695433,0.0129830456698
Lalitpur,167,0.997838171711,0.00216182828907
Hamirpur,168,1.0,0.0
Mahoba,169,1.0,0.0
Chhatarpur,425,0.995869994613,0.00413000538696
Sagar,427,0.994524562351,0.00547543764942
Damoh,428,0.996052912311,0.00394708768935
Raisen,446,0.997136311569,0.0028636884307
Vidisha,443,0.997203398946,0.0027966010541
Ashoknagar,459,0.99884507507,0.00115492492988
Bhopal,444,0.919952913479,0.0800470865215
Harda,448,0.997116077866,0.0028839221341
Hoshangabad,449,0.993720565149,0.00627943485086
Betul,447,0.997748472178,0.00225152782245
Chhindwara,455,0.997178446081,0.00282155391921
Narsimhapur,452,0.996867658575,0.00313234142522
Jabalpur,451,0.973135271808,0.0268647281922
Seoni,456,0.998262777727,0.00173722227302
Mandla,454,0.998732171157,0.00126782884311
Balaghat,457,0.998526480021,0.0014735199792
Dindori,453,1.0,0.0
Katni,450,0.989906832298,0.0100931677019
Umaria,431,1.0,0.0
Panna,426,0.998562105962,0.00143789403827
Satna,429,0.993621915517,0.00637808448348
Banda,170,0.996925179365,0.00307482063546
Chitrakoot,171,0.998992697054,0.00100730294636
Shahdol,460,0.99364640884,0.00635359116022
Sidhi,462,0.999013644583,0.000986355416735
Rewa,430,0.993932639921,0.00606736007925
Kaushambi,174,0.98695818949,0.0130418105102
Allahabad,175,0.977744585512,0.0222554144884
Sant Ravi Das Nagar(bhadohi),198,0.988479262673,0.0115207373272
Mirzapur,199,0.994490358127,0.00550964187328
Singrauli,463,0.977714363365,0.0222856366354
Koriya,400,0.996876501682,0.00312349831812
Anuppur,461,0.997681770285,0.00231822971549
Kabeerdham,407,1.0,0.0
Bilaspur,406,0.99475290975,0.00524709024995
Korba,404,0.978565339179,0.0214346608209
Surguja,401,0.998747934091,0.00125206590875
Sonbhadra,200,0.982355690582,0.0176443094181
Garhwa,346,1.0,0.0
Jashpur,402,1.0,0.0
Raigarh,403,0.996823235761,0.00317676423871
Gumla,366,1.0,0.0
Simdega,367,1.0,0.0
Sundargarh,374,0.989058715443,0.0109412845569
Ranchi,364,0.990291262136,0.00970873786408
Lohardaga,356,1.0,0.0
Latehar,359,1.0,0.0
Chatra,347,0.999791188139,0.000208811860514
Palamu,358,1.0,0.0
Rohtas,234,1.0,0.0
Kaimur (bhabua),233,1.0,0.0
Aurangabad,235,1.0,0.0
Gaya,236,0.996229379419,0.0037706205813
Bhojpur,231,1.0,0.0
Arwal,240,1.0,0.0
Jehanabad,239,1.0,0.0
Patna,230,0.970061349693,0.0299386503067
Buxar,232,1.0,0.0
Ghazipur,195,0.998628884826,0.00137111517367
Chandauli,196,0.987434875881,0.0125651241189
Varanasi,197,0.908,0.092
Jaunpur,194,0.995595557258,0.00440444274224
Pratapgarh,173,0.9947786132,0.00522138680033
Azamgarh,191,0.996750902527,0.00324909747292
Ambedkar Nagar,178,1.0,0.0
Sultanpur,179,0.995993729315,0.00400627068455
