Champhai,284,4144.0,8.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aizawl,283,4366.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,0,0
Serchhip,285,1369.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mamit,281,3770.0,16.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolasib,282,1574.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hailakandi,318,1125.0,474.0,35.0,15.0,8.0,1.0,0.0,0,0,0,0,0,0,0,0,0
Karimganj,317,1599.0,650.0,42.0,23.0,6.0,6.0,3.0,0,0,0,0,0,0,0,0,0
Cachar,316,3291.0,1195.0,75.0,29.0,15.0,12.0,9.0,0.0,2.0,0,0,0,0,0,0,0
Imphal West,277,331.0,26.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ri Bhoi,297,2629.0,94.0,21.0,3.0,3.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
East Khasi Hills,298,2784.0,264.0,30.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0,0,0,0,0,0
West Khasi Hills,296,6578.0,59.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Tripura,289,1584.0,1216.0,296.0,111.0,51.0,19.0,13.0,14.0,10.0,10.0,12.0,11.0,11.0,7.0,9.0,6.0
Dhalai,291,2465.0,232.0,36.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0
North Tripura,292,1758.0,467.0,54.0,25.0,13.0,2.0,7.0,1.0,0,0,0,0,0,0,0,0
South Tripura,290,2758.0,850.0,66.0,20.0,10.0,1.0,0,0,0,0,0,0,0,0,0,0
South Garo Hills,295,2326.0,37.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Garo Hills,294,3374.0,258.0,28.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0
West Garo Hills,293,3849.0,237.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhubri,301,2504.0,416.0,43.0,8.0,6.0,2.0,1.0,0,0,0,0,0,0,0,0,0
Goalpara,302,1824.0,691.0,18.0,9.0,5.0,0,0,0,0,0,0,0,0,0,0,0
Bongaigaon,319,755.0,564.0,34.0,8.0,3.0,3.0,1.0,0,0,0,0,0,0,0,0,0
Chirang,320,1824.0,304.0,43.0,21.0,9.0,10.0,10.0,6.0,5.0,4.0,0.0,1.0,0,0,0,0
Kokrajhar,300,3345.0,711.0,56.0,12.0,4.0,0,0,0,0,0,0,0,0,0,0,0
Barpeta,303,2312.0,609.0,64.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0
Baksa,324,2855.0,232.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kamrup,321,2384.0,1159.0,113.0,42.0,12.0,10.0,10.0,4.0,7.0,1.0,0.0,0,0,0,0,0
Kamrup Metropolitan,322,683.0,365.0,75.0,36.0,21.0,21.0,11.0,16.0,13.0,13.0,14.0,6.0,9.0,11.0,12.0,1.0
Nalbari,323,908.0,396.0,20.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0
Darrang,325,1736.0,312.0,39.0,4.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
Udalguri,326,1827.0,766.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leh (ladakh),3,113113.0,111.0,27.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0
Data Not Available,0,114961.0,4413.0,1359.0,348.0,190.0,66.0,46.0,21.0,20.0,15.0,4.0,6.0,5.0,4.0,1.0,0
Punch,5,2718.0,505.0,29.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0
Kupwara,1,2819.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baramula,8,2068.0,272.0,44.0,11.0,4.0,6.0,1.0,8.0,5.0,2.0,0,0,0,0,0,0
Bandipore,9,3231.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganderbal,11,1508.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Srinagar,10,1047.0,228.0,80.0,30.0,18.0,12.0,17.0,5.0,9.0,10.0,0,0,0,0,0,0
Badgam,2,1466.0,174.0,68.0,47.0,25.0,8.0,3.0,1.0,0,0,0,0,0,0,0,0
Pulwama,12,652.0,189.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shupiyan,13,756.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajouri,6,2319.0,248.0,35.0,13.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0
Kulgam,15,1840.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anantnag,14,4300.0,70.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kargil,4,20911.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kishtwar,18,11854.0,71.0,35.0,19.0,15.0,5.0,5.0,4.0,0,0,0,0,0,0,0,0
Lahul & Spiti,25,19089.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chamba,23,8342.0,222.0,31.0,12.0,8.0,0,0,0,0,0,0,0,0,0,0,0
Kangra,24,4657.0,1080.0,232.0,58.0,25.0,11.0,5.0,3.0,2.0,1.0,0.0,0,0,0,0,0
Kullu,26,6858.0,321.0,86.0,38.0,15.0,3.0,0,0,0,0,0,0,0,0,0,0
Kinnaur,34,8650.0,78.0,17.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
Mandi,27,3938.0,859.0,162.0,40.0,17.0,17.0,3.0,3.0,0,0,0,0,0,0,0,0
Hamirpur,28,184.0,520.0,81.0,7.0,2.0,0,0,0,0,0,0,0,0,0,0,0
Solan,31,382.0,689.0,217.0,79.0,48.0,18.0,8.0,9.0,5.0,4.0,7.0,2.0,1.0,0,0,0
Bilaspur,30,130.0,641.0,141.0,33.0,15.0,10.0,8.0,1.0,0,0,0,0,0,0,0,0
Una,29,569.0,603.0,255.0,46.0,22.0,20.0,11.0,10.0,3.0,2.0,0.0,0.0,0,0,0,0
Rupnagar,51,106.0,590.0,753.0,138.0,50.0,45.0,22.0,24.0,21.0,12.0,12.0,6.0,6.0,3.0,0,0
Shahid Bhagat Singh Nagar,39,41.0,523.0,930.0,129.0,54.0,22.0,12.0,7.0,6.0,5.0,3.0,0.0,0.0,0,0,0
Shimla,33,5500.0,758.0,83.0,15.0,7.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
Sirmaur,32,2812.0,269.0,99.0,32.0,10.0,14.0,7.0,0,0,0,0,0,0,0,0,0
Uttarkashi,56,10678.0,145.0,6.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
Chamoli,57,10200.0,198.0,22.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0
Tehri Garhwal,59,3824.0,708.0,92.0,48.0,22.0,11.0,8.0,4.0,4.0,6.0,7.0,4.0,0,0,0,0
Rudraprayag,58,2286.0,145.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dehradun,60,2429.0,386.0,250.0,114.0,57.0,40.0,27.0,19.0,22.0,10.0,13.0,7.0,10.0,3.0,4.0,7.0
Garhwal,61,5714.0,771.0,76.0,28.0,12.0,11.0,5.0,8.0,6.0,0.0,0.0,1.0,0.0,0,0,0
Saharanpur,132,1662.0,2819.0,269.0,76.0,29.0,20.0,12.0,16.0,10.0,11.0,9.0,6.0,6.0,4.0,4.0,2.0
Hardwar,68,1937.0,813.0,148.0,52.0,34.0,28.0,18.0,20.0,10.0,13.0,17.0,8.0,11.0,10.0,6.0,0
Muzaffarnagar,133,716.0,4063.0,329.0,87.0,58.0,33.0,25.0,17.0,22.0,7.0,5.0,8.0,4.0,6.0,4.0,1.0
Bijnor,134,2807.0,2498.0,256.0,72.0,31.0,22.0,9.0,12.0,2.0,0,0,0,0,0,0,0
Almora,64,3276.0,347.0,25.0,8.0,7.0,4.0,4.0,0,0,0,0,0,0,0,0,0
Nainital,66,4041.0,602.0,178.0,68.0,35.0,17.0,15.0,2.0,6.0,2.0,6.0,2.0,1.0,1.0,0,0
Udham Singh Nagar,67,638.0,1224.0,975.0,268.0,120.0,70.0,49.0,31.0,13.0,13.0,7.0,9.0,7.0,9.0,1.0,0
Rampur,136,1509.0,1670.0,110.0,24.0,14.0,15.0,10.0,5.0,5.0,12.0,2.0,6.0,7.0,4.0,2.0,0
Moradabad,135,1657.0,2476.0,294.0,119.0,75.0,46.0,19.0,22.0,20.0,15.0,11.0,7.0,11.0,7.0,11.0,6.0
Bareilly,150,2482.0,1974.0,219.0,85.0,54.0,28.0,21.0,19.0,10.0,13.0,12.0,5.0,8.0,9.0,7.0,15.0
Budaun,149,5387.0,1138.0,73.0,34.0,19.0,11.0,12.0,12.0,7.0,10.0,7.0,3.0,0,0,0,0
Jyotiba Phule Nagar,137,1099.0,1704.0,89.0,23.0,16.0,13.0,10.0,9.0,2.0,3.0,0,0,0,0,0,0
Bulandshahr,142,956.0,3220.0,238.0,80.0,44.0,24.0,24.0,16.0,18.0,11.0,8.0,6.0,5.0,5.0,1.0,0
Ghaziabad,140,21.0,1342.0,479.0,192.0,121.0,72.0,65.0,35.0,31.0,23.0,36.0,20.0,19.0,21.0,19.0,44.0
Meerut,138,518.0,2019.0,385.0,146.0,70.0,47.0,37.0,20.0,22.0,23.0,18.0,12.0,15.0,14.0,12.0,28.0
Baghpat,139,263.0,1294.0,105.0,46.0,16.0,13.0,10.0,6.0,5.0,2.0,1.0,0,0,0,0,0
Sonipat,76,0.0,1212.0,700.0,355.0,174.0,135.0,83.0,78.0,38.0,24.0,18.0,16.0,14.0,12.0,8.0,4.0
North West,90,0.0,0.0,3.0,6.0,10.0,31.0,39.0,47.0,30.0,42.0,37.0,54.0,37.0,39.0,46.0,82.0
Gautam Buddha Nagar,141,8.0,953.0,244.0,109.0,96.0,60.0,44.0,38.0,26.0,27.0,24.0,34.0,30.0,26.0,36.0,53.0
Aligarh,143,1735.0,2802.0,159.0,55.0,33.0,22.0,18.0,14.0,9.0,9.0,6.0,11.0,8.0,6.0,10.0,22.0
Faridabad,88,0.0,122.0,308.0,152.0,109.0,61.0,51.0,34.0,29.0,23.0,22.0,16.0,22.0,22.0,25.0,116.0
Palwal,89,0,825.0,671.0,126.0,37.0,21.0,13.0,10.0,13.0,10.0,5.0,5.0,7.0,3.0,5.0,0
Mewat,87,56.0,1336.0,335.0,112.0,48.0,17.0,10.0,6.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,0
Gurgaon,86,0.0,118.0,461.0,352.0,184.0,106.0,67.0,50.0,35.0,36.0,31.0,23.0,20.0,15.0,20.0,65.0
South,98,0.0,0.0,0.0,2.0,9.0,12.0,11.0,11.0,3.0,15.0,7.0,9.0,16.0,13.0,20.0,133.0
New Delhi,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
South West,97,0.0,0.0,0.0,12.0,28.0,34.0,47.0,21.0,24.0,22.0,18.0,11.0,26.0,25.0,23.0,174.0
Central,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
East,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0
North East,92,0.0,0.0,0.0,1.0,1.0,4.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,1.0,4.0,32.0
North,91,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,1.0,3.0,1.0,6.0,8.0,44.0
West,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,6.0,9.0,5.0,6.0,65.0
Jhajjar,83,0.0,1400.0,826.0,188.0,54.0,25.0,14.0,14.0,3.0,12.0,12.0,2.0,5.0,2.0,5.0,0
Alwar,104,1781.0,7666.0,687.0,227.0,123.0,63.0,43.0,37.0,25.0,17.0,12.0,6.0,14.0,6.0,10.0,14.0
Rewari,85,0.0,446.0,1040.0,232.0,67.0,41.0,23.0,31.0,19.0,25.0,17.0,15.0,6.0,5.0,4.0,0.0
Rohtak,82,0.0,1270.0,691.0,137.0,56.0,31.0,21.0,13.0,6.0,9.0,5.0,8.0,8.0,8.0,13.0,8.0
Bhiwani,81,27.0,4283.0,1368.0,246.0,88.0,36.0,22.0,9.0,13.0,11.0,13.0,6.0,5.0,10.0,8.0,2.0
Jind,77,7.0,1873.0,1281.0,231.0,70.0,40.0,32.0,16.0,20.0,12.0,13.0,8.0,11.0,4.0,6.0,1.0
Panipat,75,1.0,182.0,619.0,366.0,118.0,95.0,54.0,33.0,30.0,20.0,15.0,23.0,12.0,17.0,18.0,31.0
Karnal,74,0.0,464.0,1463.0,827.0,282.0,173.0,118.0,61.0,34.0,31.0,25.0,19.0,11.0,13.0,10.0,6.0
Kaithal,73,0.0,794.0,1629.0,380.0,108.0,51.0,27.0,18.0,15.0,18.0,7.0,5.0,3.0,5.0,3.0,6.0
Kurukshetra,72,0,21.0,809.0,783.0,193.0,95.0,46.0,48.0,26.0,18.0,27.0,14.0,15.0,12.0,6.0,2.0
