1	0.7833753149	0.0730478589	0.0025188917	0.1410579345	397	11
2	0.6011029412	0.1617647059	0.0018382353	0.2352941176	544	11
3	0.204379562	0.1532846715	0.1459854015	0.496350365	137	14
4	0.7183098592	0.0422535211	0.0211267606	0.2183098592	142	11
5	0.7046632124	0.1398963731	0.0259067358	0.1295336788	193	11
6	0.5569007264	0.2421307506	0.01937046	0.181598063	413	11
7	0.2839931153	0.3580034423	0.0240963855	0.3339070568	581	12
8	0.6010016694	0.1652754591	0.0050083472	0.2287145242	599	11
9	0.5487804878	0.1219512195	0.006097561	0.3231707317	164	11
10	0.0873786408	0.0194174757	0	0.8932038835	103	14
11	0.5109489051	0.1167883212	0.0072992701	0.3649635036	137	11
12	0.6	0.1605263158	0	0.2394736842	380	11
13	0.3916666667	0.5	0.025	0.0833333333	240	11
14	0.6417322835	0.1299212598	0.0019685039	0.2263779528	508	11
15	0.4952076677	0.3738019169	0	0.1309904153	313	11
16	0.4166666667	0.3263888889	0.0115740741	0.2453703704	432	11
17	0.4900662252	0.2715231788	0	0.238410596	151	11
18	0.4201183432	0.3846153846	0.0591715976	0.1360946746	169	11
19	0.201511335	0.3501259446	0.0478589421	0.4005037783	397	12
20	0.0701754386	0.4701754386	0.049122807	0.4105263158	285	12
21	0.3225806452	0.2540322581	0.0080645161	0.4153225806	992	11
22	0.4197530864	0.2024691358	0.0049382716	0.3728395062	405	11
23	0.4636920385	0.2152230971	0.0953630796	0.2257217848	1143	11
24	0.5625844823	0.1173290078	0.0554203839	0.264666126	3699	11
25	0.109929078	0.1276595745	0.585106383	0.1773049645	282	13
26	0.0198863636	0.2585227273	0.4943181818	0.2272727273	352	13
27	0.3890608875	0.1764705882	0.262125903	0.1723426213	2907	11
28	0.40140433	0.121123464	0.1907548274	0.2867173786	1709	11
29	0.3122009569	0.1985645933	0.0514354067	0.4377990431	836	11
30	0.3383838384	0.1575757576	0.1222222222	0.3818181818	990	11
31	0.1856968712	0.1982933767	0.2925639984	0.3234457538	2461	13
32	0.0868263473	0.2435129741	0.4880239521	0.1816367265	1002	13
33	0.1381882771	0.3314387211	0.3570159858	0.173357016	2815	13
34	0.0420168067	0.1260504202	0.5714285714	0.2605042017	238	13
35	0.1655211913	0.4639175258	0.0114547537	0.3591065292	1746	12
36	0.0882758621	0.5103448276	0.0386206897	0.3627586207	725	12
37	0.0525862069	0.3456896552	0.025	0.5767241379	1160	14
38	0.2390594383	0.3638145003	0.0117570216	0.3853690398	1531	12
39	0.1062618596	0.3586337761	0.0170777989	0.5180265655	527	12
40	0.0307692308	0.4519230769	0.0038461538	0.5134615385	520	12
41	0.0378188215	0.3509234828	0.0131926121	0.5980650836	1137	14
42	0.0628140704	0.6030150754	0.0150753769	0.3190954774	398	12
43	0.0703125	0.6666666667	0.0303819444	0.2326388889	1152	12
44	0.0161812298	0.6957928803	0.0323624595	0.2556634304	309	12
45	0.0174672489	0.6681222707	0.0131004367	0.3013100437	229	12
46	0.025974026	0.5800865801	0.0216450216	0.3722943723	462	12
47	0.0158730159	0.6761904762	0.0571428571	0.2507936508	315	12
48	0.066359447	0.5115207373	0.0064516129	0.4156682028	1085	12
49	0.0531561462	0.4983388704	0.0332225914	0.415282392	903	12
50	0.065913371	0.6967984934	0.0131826742	0.2241054614	531	12
51	0.1350954479	0.2936857562	0.0205580029	0.550660793	681	14
52	0.0383912249	0.2888482633	0.0054844607	0.6672760512	547	14
53	0.0336787565	0.5595854922	0.0038860104	0.4028497409	772	12
54	0.0144927536	0.5748792271	0.0048309179	0.4057971014	207	12
55	0	0	0	1	45	14
56	0.1103351955	0.188547486	0.6019553073	0.0991620112	716	13
57	0.3842975207	0.2140495868	0.2842975207	0.1173553719	1210	11
58	0.3055975794	0.2465960666	0.3615733737	0.0862329803	661	13
59	0.367929709	0.2355848435	0.2657880286	0.130697419	1821	11
60	0.0884955752	0.2522123894	0.1969026549	0.4623893805	904	13
61	0.5148762919	0.1741309114	0.1929220169	0.1180707798	3193	11
62	0.2858926342	0.2640449438	0.3389513109	0.1111111111	1602	13
63	0.3020361991	0.2070135747	0.3699095023	0.121040724	884	13
64	0.2449071978	0.2666364871	0.375735627	0.1127206881	2209	13
65	0.3784570597	0.326055313	0.154294032	0.1411935953	687	11
66	0.1100993377	0.3112582781	0.2913907285	0.2872516556	1208	13
67	0.1125592417	0.5379146919	0.0568720379	0.2926540284	844	12
68	0.1184407796	0.4752623688	0.011994003	0.3943028486	667	12
69	0.0985915493	0.2112676056	0.0387323944	0.6514084507	284	14
70	0.1258741259	0.5087412587	0.006993007	0.3583916084	572	12
71	0.1201716738	0.5908440629	0.0100143062	0.2789699571	699	12
72	0.0385395538	0.6085192698	0.0243407708	0.3286004057	493	12
73	0.1034482759	0.6293103448	0.0344827586	0.2327586207	348	12
74	0.0912408759	0.5894160584	0.0145985401	0.3047445255	548	12
75	0.0846774194	0.4637096774	0.0080645161	0.4435483871	248	12
76	0.1065375303	0.5133171913	0.0242130751	0.3559322034	413	12
77	0.0422885572	0.6641791045	0.0447761194	0.2487562189	402	12
78	0.0453074434	0.644012945	0.0485436893	0.2621359223	309	12
79	0.0117096019	0.6674473068	0.0608899297	0.2599531616	427	12
80	0.039893617	0.5904255319	0.1037234043	0.2659574468	376	12
81	0.1001855288	0.667903525	0.0797773655	0.1521335807	539	12
82	0.0704225352	0.5211267606	0.0093896714	0.3990610329	213	12
83	0.1473354232	0.5642633229	0	0.2884012539	319	12
84	0.2974828375	0.4897025172	0.0114416476	0.2013729977	437	12
85	0.1326086957	0.3695652174	0.0086956522	0.4891304348	460	12
86	0.1208459215	0.3413897281	0.003021148	0.5347432024	331	14
87	0.4012605042	0.4138655462	0.0168067227	0.1680672269	476	11
88	0.1783783784	0.2864864865	0.0324324324	0.5027027027	185	14
89	0.3529411765	0.4058823529	0.0058823529	0.2352941176	340	11
90	0.0045454545	0.0136363636	0	0.9818181818	220	14
91	0	0	0	1	136	14
92	0	0.0147058824	0	0.9852941176	136	14
93	0	0	0.0084033613	0.9915966387	119	14
94	0	0	0	1	72	14
95	0	0	0	1	124	14
96	0	0	0	1	172	14
97	0	0.0246305419	0	0.9753694581	203	14
98	0.0145631068	0	0	0.9854368932	206	14
99	0.0481540931	0.5146067416	0.2321027287	0.2051364366	3115	12
100	0.0379430854	0.4403394908	0.3230154768	0.1987019471	2003	13
101	0.077	0.398	0.331	0.194	1000	13
102	0.0825531915	0.4034042553	0.2714893617	0.2425531915	1175	12
103	0.1024390244	0.5073170732	0.1138211382	0.2764227642	1230	12
104	0.0437109723	0.5330062444	0.22970562	0.1935771632	2242	12
105	0.1320980275	0.5690376569	0.129707113	0.1691572026	1673	12
106	0.0940265487	0.6305309735	0.0741150442	0.2013274336	904	12
107	0.1105263158	0.5136842105	0.2463157895	0.1294736842	950	12
108	0.0831353919	0.4501187648	0.3194774347	0.1472684086	842	12
109	0.0836891546	0.4910333049	0.2707087959	0.1545687447	1171	12
110	0.0593699515	0.4240710824	0.2100161551	0.306542811	2476	12
111	0.170257123	0.5093815149	0.0826963169	0.2376650452	1439	12
112	0.1533970276	0.3986199575	0.2404458599	0.207537155	1884	12
113	0.2049098196	0.4013026052	0.2189378758	0.1748496994	1996	12
114	0.2334581773	0.3220973783	0.1598002497	0.2846441948	801	12
115	0.2226608764	0.4015001974	0.2621397552	0.1136991709	2533	12
116	0.0251141553	0.3961187215	0.4063926941	0.1723744292	876	13
117	0.0631229236	0.3936877076	0.1495016611	0.3936877076	602	12
118	0.1298387097	0.4411290323	0.1370967742	0.2919354839	1240	12
119	0.0971302428	0.2428256071	0.2398822664	0.4201618837	1359	13
120	0.0650980392	0.3788235294	0.4156862745	0.1403921569	1275	13
121	0.0904621436	0.4572271386	0.2664700098	0.185840708	1017	12
122	0.0722278739	0.3214649034	0.4221770092	0.1841302136	1966	13
123	0.1614310646	0.2643979058	0.187609075	0.3865619546	1146	13
124	0.6553727009	0.2284607938	0.0416263311	0.0745401742	1033	11
125	0.1369509044	0.4689922481	0.3223514212	0.0717054264	1548	12
126	0.0321100917	0.2104357798	0.6112385321	0.1462155963	1744	13
127	0.1135881104	0.5042462845	0.144373673	0.2377919321	942	12
128	0.1415711948	0.5032733224	0.2569558101	0.0981996727	1222	12
129	0.0774473358	0.4677819083	0.3457249071	0.1090458488	1614	13
130	0.2860942249	0.3541033435	0.1683130699	0.1914893617	2632	12
131	0.0570866142	0.3090551181	0.5688976378	0.0649606299	1016	13
132	0.1236102027	0.6030085023	0.0130804447	0.2603008502	1529	12
133	0.06171875	0.62265625	0.02265625	0.29296875	1280	12
134	0.2218403971	0.5563192058	0.0221458572	0.1996945399	2619	12
135	0.1905528717	0.6328502415	0.0144927536	0.1621041331	1863	12
136	0.1915708812	0.6689655172	0.0191570881	0.1203065134	1305	12
137	0.1467486819	0.644112478	0.0369068541	0.1722319859	1138	12
138	0.0832395951	0.5399325084	0.0191226097	0.3577052868	889	12
139	0.1168224299	0.523364486	0.0140186916	0.3457943925	428	12
140	0.0780711825	0.3593570608	0.0114810563	0.5510907003	871	14
141	0.2098765432	0.3925925926	0.0197530864	0.3777777778	405	12
142	0.1295572917	0.5481770833	0.013671875	0.30859375	1536	12
143	0.1926029309	0.5687369156	0.0062805304	0.2323796232	1433	12
144	0.3287841191	0.4813895782	0.0049627792	0.1848635236	806	12
145	0.2371234208	0.48202138	0.0165208941	0.2643343052	1029	12
146	0.1861402095	0.5149073328	0.0088638195	0.2900886382	1241	12
147	0.2635983264	0.5230125523	0.0041841004	0.2092050209	956	12
148	0.1819126819	0.7224532225	0.0083160083	0.0873180873	962	12
149	0.1466234968	0.749306198	0.025439408	0.0786308973	2162	12
150	0.2529696436	0.5811702596	0.0145182578	0.151341839	2273	12
151	0.235213205	0.6581843191	0.0220082531	0.0845942228	1454	12
152	0.1976694001	0.7030643073	0.0185584808	0.0807078118	2317	12
153	0.167539267	0.7130890052	0.0293193717	0.090052356	1910	12
154	0.2498042287	0.6456538763	0.0199686766	0.0845732185	2554	12
155	0.2034990792	0.6873848987	0.0290055249	0.0801104972	2172	12
156	0.2576530612	0.6076530612	0.0454081633	0.0892857143	1960	12
157	0.329468599	0.4154589372	0.0193236715	0.2357487923	1035	12
158	0.5442430704	0.3459488273	0.0287846482	0.0810234542	1876	11
159	0.1001984127	0.7817460317	0.0109126984	0.1071428571	1008	12
160	0.1378896882	0.7134292566	0.0095923261	0.139088729	834	12
161	0.2315270936	0.645320197	0.0073891626	0.1157635468	812	12
162	0.2114735658	0.6659167604	0.025871766	0.0967379078	889	12
163	0.2107175295	0.6448683015	0.0354223433	0.1089918256	1101	12
164	0.1630630631	0.6063063063	0.0306306306	0.2	1110	12
165	0.2306322351	0.6019590383	0.0552092609	0.1121994657	1123	12
166	0.1520912548	0.5095057034	0.1302281369	0.2081749049	1052	12
167	0.0723684211	0.6473684211	0.1947368421	0.0855263158	760	12
168	0.2178060413	0.5278219396	0.1017488076	0.1526232114	629	12
169	0.1732580038	0.5800376648	0.1016949153	0.1450094162	531	12
170	0.1443167305	0.6436781609	0.1034482759	0.1085568327	783	12
171	0.1414790997	0.5932475884	0.1655948553	0.0996784566	622	12
172	0.2106684673	0.5948683322	0.0999324781	0.0945307225	1481	12
173	0.6579292267	0.24726955	0.0288335518	0.0659676715	2289	11
174	0.2594397077	0.5237515225	0.1059683313	0.1108404385	821	12
175	0.4300585556	0.3669486012	0.0478204294	0.1551724138	3074	11
176	0.2023988006	0.6336831584	0.0834582709	0.0804597701	2001	12
177	0.4586686174	0.4016093636	0.0285296269	0.1111923921	1367	11
178	0.581239531	0.3176996092	0.0223338917	0.0787269682	1791	11
179	0.5878039367	0.3319181783	0.0219992281	0.0582786569	2591	11
180	0.3243243243	0.586971587	0.0297990298	0.0589050589	1443	12
181	0.3836126629	0.5325884544	0.0391061453	0.0446927374	537	12
182	0.3639705882	0.5165441176	0.0643382353	0.0551470588	1088	12
183	0.3779731127	0.5144777663	0.0449844881	0.0625646329	1934	12
184	0.5808553971	0.3250509165	0.0517311609	0.0423625255	2455	11
185	0.5652579242	0.3551895587	0.0422622747	0.0372902424	3218	11
186	0.6660583942	0.2585158151	0.0237226277	0.051703163	1644	11
187	0.6256643888	0.2771450266	0.0288534548	0.0683371298	1317	11
188	0.69248	0.20576	0.01696	0.0848	3125	11
189	0.7128537736	0.2222877358	0.0170990566	0.047759434	1696	11
190	0.7680695334	0.1569075938	0.0096065874	0.0654162855	2186	11
191	0.6534133533	0.2363090773	0.0317579395	0.0785196299	3999	11
192	0.6624242424	0.1987878788	0.0236363636	0.1151515152	1650	11
193	0.6203473945	0.2441687345	0.0337468983	0.1017369727	2015	11
194	0.5361480625	0.3345864662	0.0503181029	0.0789473684	3458	11
195	0.4438705234	0.3880853994	0.0736914601	0.0943526171	2904	11
196	0.5984303466	0.2544146501	0.0300850229	0.1170699804	1529	11
197	0.295640327	0.3344686649	0.0340599455	0.3358310627	1468	11
198	0.552545156	0.1806239737	0.0090311987	0.2577996716	1218	11
199	0.3974221267	0.3947368421	0.059613319	0.1482277121	1862	11
200	0.391220142	0.3273079406	0.1517107811	0.1297611362	1549	11
201	0.193326791	0.6545632974	0.0176643768	0.1344455348	1019	12
202	0.1169305725	0.6979293544	0.0194884287	0.1656516443	821	12
203	0.3993421053	0.4388157895	0.1006578947	0.0611842105	1520	11
204	0.2724757953	0.612033195	0.0380359613	0.0774550484	1446	12
205	0.3236714976	0.6231884058	0.0338164251	0.0193236715	207	12
206	0.2438752784	0.6436525612	0.0256124722	0.0868596882	898	12
207	0.2762923351	0.5704099822	0.0891265597	0.064171123	1122	12
208	0.3803786575	0.5060240964	0.0516351119	0.0619621343	581	12
209	0.2062893082	0.6125786164	0.1018867925	0.079245283	795	12
210	0.2177722153	0.6683354193	0.0375469337	0.0763454318	799	12
211	0.2610508757	0.6021684737	0.0809007506	0.0558798999	1199	12
212	0.288184438	0.6152737752	0.0547550432	0.0417867435	1388	12
213	0.2837528604	0.5720823799	0.0686498856	0.0755148741	437	12
214	0.4373716632	0.4558521561	0.0369609856	0.0698151951	487	11
215	0.4888888889	0.3982905983	0.0256410256	0.0871794872	1170	11
216	0.5131723381	0.3836443469	0.0159165752	0.0872667398	1822	11
217	0.7594086022	0.186155914	0.0141129032	0.0403225806	1488	11
218	0.7889182058	0.1589709763	0.0052770449	0.0468337731	1516	11
219	0.7720848057	0.1790341578	0.0106007067	0.0382803298	1698	11
220	0.385883905	0.5211081794	0.0164907652	0.0765171504	1516	12
221	0.3139050791	0.5878434638	0.0149875104	0.0832639467	1201	12
222	0.4196319018	0.4490797546	0.0171779141	0.1141104294	815	11
223	0.4305084746	0.413559322	0.0033898305	0.1525423729	295	11
224	0.5798548094	0.2577132486	0.0217785844	0.1406533575	1102	11
225	0.5166284404	0.3577981651	0.0871559633	0.0384174312	1744	11
226	0.5904173107	0.2210200927	0.0231839258	0.1653786708	647	11
227	0.4285714286	0.4261904762	0.0547619048	0.0904761905	420	11
228	0.3290734824	0.4792332268	0.0862619808	0.1054313099	313	12
229	0.1823788546	0.5929515419	0.1171806167	0.1074889868	1135	12
230	0.2640949555	0.4836795252	0.0658753709	0.1863501484	1685	12
231	0.5155279503	0.3824312334	0.0239574091	0.0780834073	1127	11
232	0.46799117	0.4216335541	0.0220750552	0.0883002208	906	11
233	0.5295404814	0.4011670314	0.0423048869	0.0269876003	1371	11
234	0.5042372881	0.3781779661	0.0280720339	0.0895127119	1888	11
235	0.4986449864	0.3859078591	0.0563685637	0.0590785908	1845	11
236	0.383160899	0.4249018908	0.1262932572	0.0656439529	2803	11
237	0.325095057	0.4762357414	0.1207224335	0.0779467681	1052	12
238	0.3120516499	0.3866571019	0.1427546628	0.1585365854	1394	12
239	0.3288590604	0.5520134228	0.0503355705	0.0687919463	596	12
240	0.2892307692	0.6215384615	0.0738461538	0.0153846154	325	12
241	0.1206896552	0.2413793103	0.1896551724	0.4482758621	58	13
242	0.046875	0.4140625	0.3046875	0.234375	128	13
243	0.1168831169	0.4545454545	0.1623376623	0.2662337662	154	12
244	0.0612244898	0.2176870748	0.1428571429	0.5782312925	147	14
245	0.0829493088	0.1198156682	0.3087557604	0.4884792627	217	13
246	0.1482889734	0.0912547529	0.4410646388	0.319391635	263	13
247	0.0977653631	0.1899441341	0.6675977654	0.0446927374	358	13
248	0.2108695652	0.3673913043	0.2260869565	0.1956521739	460	12
249	0.1836734694	0.3896103896	0.3487940631	0.0779220779	539	13
250	0.0604026846	0.2326621924	0.5749440716	0.1319910515	447	13
251	0.0909090909	0.3051948052	0.3896103896	0.2142857143	154	13
252	0.1188118812	0.099009901	0.5841584158	0.198019802	101	13
253	0.1085714286	0.2771428571	0.44	0.1742857143	350	13
254	0.0666666667	0.1435897436	0.6512820513	0.1384615385	195	13
255	0.3246753247	0.2949907236	0.1818181818	0.1985157699	539	11
256	0.3494318182	0.2997159091	0.2982954545	0.0525568182	704	11
257	0.3333333333	0.1333333333	0.2740740741	0.2592592593	135	11
258	0.074906367	0.2621722846	0.4794007491	0.1835205993	267	13
259	0.0804195804	0.2552447552	0.4755244755	0.1888111888	286	13
260	0.0642857143	0.25	0.575	0.1107142857	280	13
261	0.0522875817	0.1633986928	0.6339869281	0.1503267974	153	13
262	0.0266666667	0.1733333333	0.4133333333	0.3866666667	150	13
263	0.0579710145	0.3574879227	0.4057971014	0.1787439614	207	13
264	0.0299401198	0.251497006	0.5748502994	0.1437125749	167	13
265	0.0402930403	0.2783882784	0.1721611722	0.5091575092	273	14
266	0.0354609929	0.1985815603	0.5602836879	0.2056737589	141	13
267	0.0387096774	0.264516129	0.5677419355	0.1290322581	155	13
268	0.0327868852	0.0983606557	0.6885245902	0.1803278689	61	13
269	0.0769230769	0.2596153846	0.5192307692	0.1442307692	104	13
270	0.0510948905	0.2335766423	0.3503649635	0.3649635036	137	13
271	0.0569105691	0.2195121951	0.5528455285	0.1707317073	123	13
272	0.1375186846	0.3856502242	0.4409566517	0.0358744395	669	13
273	0.0742857143	0.24	0.6114285714	0.0742857143	175	13
274	0.1624365482	0.3637901861	0.3468697124	0.1269035533	591	13
275	0.053030303	0.3257575758	0.0151515152	0.6060606061	132	14
276	0.0974358974	0.4	0.0871794872	0.4153846154	195	12
277	0.0625	0.2276785714	0.03125	0.6785714286	224	14
278	0.0380228137	0.3117870722	0.0684410646	0.5817490494	263	14
279	0.0744186047	0.3581395349	0.5209302326	0.0465116279	215	13
280	0.1709006928	0.2979214781	0.4249422633	0.1062355658	433	13
281	0.0297029703	0.3069306931	0.5643564356	0.099009901	101	13
282	0.0377358491	0.2452830189	0.4339622642	0.2830188679	53	13
283	0.0109289617	0.087431694	0.4207650273	0.4808743169	183	13
284	0	0.2018348624	0.6788990826	0.119266055	109	13
285	0.0217391304	0.0217391304	0.7826086957	0.1739130435	46	13
286	0.0104712042	0.2513089005	0.5916230366	0.1465968586	191	13
287	0.0877192982	0.3859649123	0.4152046784	0.1111111111	171	13
288	0.2285714286	0.3571428571	0.1714285714	0.2428571429	70	12
289	0.0450236967	0.4857819905	0.0236966825	0.4454976303	422	12
